time,RH,wind_speed,wind_dir,H,LE,air_temperature
2020-07-01T11:00:00Z,90.5894,3.18207,107.031,1.1641,104.2355,290.3285
2020-07-01T12:00:00Z,88.6591,3.068665,121.136,20.2891,43.3983,291.0835
2020-07-01T13:00:00Z,90.5051,2.942475,138.2695,14.8953,59.31035,291.0345
2020-07-01T14:00:00Z,87.7328,2.32717,192.594,13.036745,259.994,292.036
2020-07-01T15:00:00Z,85.2829,1.881205,270.8445,30.06455,-59.6302,292.492
2020-07-01T16:00:00Z,86.1027,1.791395,233.38,-5.586125,144.837,291.482
2020-07-01T17:00:00Z,89.6657,1.7196,175.8975,5.09171,25.15335,290.386
2020-07-01T18:00:00Z,92.7126,2.62704,131.991,-15.5405,30.7434,290.058
2020-07-01T19:00:00Z,93.0005,3.04454,117.952,-23.29085,21.14165,290.0385
2020-07-01T20:00:00Z,92.5331,3.14442,124.3365,-28.05835,22.777215,289.574
2020-07-01T21:00:00Z,94.3088,3.14033,121.1455,-26.36615,23.015956,289.297
2020-07-01T22:00:00Z,92.97335,2.91177,115.5435,-24.4267,-4.4986,289.5205
2020-07-01T23:00:00Z,93.87005,2.115835,141.7745,-16.6972,-19.255875,289.4935
2020-07-02T00:00:00Z,,,,,,
2020-07-02T01:00:00Z,,,,,,
2020-07-02T02:00:00Z,,,,,,
2020-07-02T03:00:00Z,95.2877,1.52012,121.556,-1.13541,-17.6008,286.332
2020-07-02T04:00:00Z,96.4012,1.3599,121.8435,-6.305365,94.56974,286.259
2020-07-02T05:00:00Z,96.84055,2.294175,117.36,-3.405409,32.887,286.295
2020-07-02T06:00:00Z,96.90625,2.4487,132.9525,-3.845248,58.10805,287.3615
2020-07-02T07:00:00Z,95.65745,2.6971,129.995,19.6165,104.5392,288.5775
2020-07-02T08:00:00Z,92.61775,3.269145,152.9845,-13.77263,106.61925,289.5775
2020-07-02T09:00:00Z,88.5824,2.78463,158.962,37.9942,101.9921,290.5045
2020-07-02T10:00:00Z,83.6113,3.138295,138.7685,75.88295,161.262,290.39
2020-07-02T11:00:00Z,80.5624,3.69527,141.4075,138.4705,191.3315,290.798
2020-07-02T12:00:00Z,71.97815,3.75427,159.219,199.5705,189.3295,292.4235
2020-07-02T13:00:00Z,62.36535,3.32612,158.4715,165.4975,178.0435,293.975
2020-07-02T14:00:00Z,56.71965,3.13971,156.5315,149.6112,188.873,295.13
2020-07-02T15:00:00Z,54.7002,3.82948,152.0165,22.8357,117.73985,295.6435
2020-07-02T16:00:00Z,52.15865,4.443915,159.374,-5.12705,143.54415,296.175
2020-07-02T17:00:00Z,54.58715,2.83438,161.4115,-5.95769,29.044315,295.171
2020-07-02T18:00:00Z,60.40155,2.67126,169.7755,-13.0348,38.3292,293.7515
2020-07-02T19:00:00Z,75.1575,2.14463,202.1485,-12.5959,45.0333,291.5285
2020-07-02T20:00:00Z,76.76865,2.14985,166.456,-20.46025,30.0192,291.461
2020-07-02T21:00:00Z,74.0965,2.342385,149.833,-20.6299,-11.3292,290.8475
2020-07-02T22:00:00Z,75.62555,3.026665,150.6615,-27.8998,-10.1265,289.7645
2020-07-02T23:00:00Z,79.47185,2.24734,154.387,-16.1954,16.23878,289.0265
2020-07-03T00:00:00Z,84.87615,3.06663,158.8545,-16.51425,-41.8482,288.2385
2020-07-03T01:00:00Z,92.7323,2.334435,155.6285,-19.6793,12.7321,287.4695
2020-07-03T02:00:00Z,93.1787,2.43472,148.5325,-25.21595,-12.697995,287.65
2020-07-03T03:00:00Z,92.80155,2.441505,145.822,-24.7682,-13.0956,287.399
2020-07-03T04:00:00Z,94.5534,1.991205,159.7755,-12.881345,8.74079,286.9695
2020-07-03T05:00:00Z,94.69025,2.09684,140.671,2.82776,37.47355,286.3955
2020-07-03T06:00:00Z,94.64605,3.00453,140.1265,32.4242,74.18645,286.307
2020-07-03T07:00:00Z,92.97215,3.962215,157.878,62.07635,108.2655,287.2195
2020-07-03T08:00:00Z,86.64205,4.15213,160.516,111.4825,130.3515,288.627
2020-07-03T09:00:00Z,78.77875,3.83438,166.5635,113.67825,123.242,289.737
2020-07-03T10:00:00Z,73.47175,3.99096,160.9965,52.2033,79.10285,290.4295
2020-07-03T11:00:00Z,68.2595,5.175125,158.68,250.2515,142.6475,291.423
2020-07-03T12:00:00Z,67.84825,4.9615,158.4855,209.686,140.275,291.306
2020-07-03T13:00:00Z,63.552,4.640095,160.11,167.1625,174.1515,292.776
2020-07-03T14:00:00Z,58.98235,5.19372,153.5395,213.2075,233.9035,293.388
2020-07-03T15:00:00Z,56.4008,4.67996,153.375,79.6978,148.334,293.8675
2020-07-03T16:00:00Z,52.5277,4.52909,149.312,73.44245,144.4415,294.5595
2020-07-03T17:00:00Z,56.76935,4.40225,144.75,16.290905,112.3785,293.67
2020-07-03T18:00:00Z,56.24025,3.44994,147.2365,-37.71055,68.6223,293.8235
2020-07-03T19:00:00Z,58.2343,2.46908,132.1995,-34.54685,31.4426,293.4175
2020-07-03T20:00:00Z,60.09165,1.99419,109.267,-6.88803,3.72439,292.542
2020-07-03T21:00:00Z,67.6854,2.132265,93.5218,-5.618565,1.709285,291.0965
2020-07-03T22:00:00Z,77.43715,2.41366,103.8045,-16.7939,3.259015,289.157
2020-07-03T23:00:00Z,82.3345,2.829485,106.1785,-41.0958,8.637405,287.877
2020-07-04T00:00:00Z,,,,,,
2020-07-04T01:00:00Z,81.54765,2.874785,107.033,-45.50125,16.89415,287.9125
2020-07-04T02:00:00Z,81.79795,2.783875,115.281,-33.3697,11.344515,287.9
2020-07-04T03:00:00Z,81.8853,3.13514,113.152,-49.62905,22.4656,287.707
2020-07-04T04:00:00Z,84.3301,3.37965,109.8025,-43.28895,31.8395,287.12
2020-07-04T05:00:00Z,82.0596,3.611835,134.622,-25.34655,51.2176,287.527
2020-07-04T06:00:00Z,79.50315,2.559375,134.278,-10.491965,67.0742,288.033
2020-07-04T07:00:00Z,74.16635,3.593495,141.4635,-15.930295,178.408,289.0565
2020-07-04T08:00:00Z,68.7262,4.274635,132.5575,48.88785,88.184,290.299
2020-07-04T09:00:00Z,72.75035,4.57407,135.7395,79.78735,147.7775,290.055
2020-07-04T10:00:00Z,70.14175,4.01108,126.207,33.6231,71.70235,290.955
2020-07-04T11:00:00Z,67.08855,4.576605,126.4995,105.9786,134.927,291.7965
2020-07-04T12:00:00Z,67.64625,6.00478,118.531,160.465,237.9755,291.909
2020-07-04T13:00:00Z,60.41685,5.41129,125.252,107.49445,225.368,293.9045
2020-07-04T14:00:00Z,52.4163,4.413965,126.6265,-12.29385,152.8445,295.414
2020-07-04T15:00:00Z,51.32775,3.640525,131.6295,-41.27055,99.8646,295.769
2020-07-04T16:00:00Z,54.22045,3.96477,154.9075,-38.66435,77.11585,295.3805
2020-07-04T17:00:00Z,55.889,4.053515,144.3895,-22.03445,60.2742,294.852
2020-07-04T18:00:00Z,59.28735,4.228695,155.0375,-36.21665,41.947,294.7025
2020-07-04T19:00:00Z,63.78165,3.58365,157.148,-32.72255,33.23975,294.296
2020-07-04T20:00:00Z,66.24485,2.787135,133.484,-37.1446,36.33885,293.8365
2020-07-04T21:00:00Z,70.51185,2.405325,116.744,-32.56775,47.57405,293.1145
2020-07-04T22:00:00Z,73.4783,3.163585,133.733,-48.39835,37.5557,292.517
2020-07-04T23:00:00Z,76.2849,3.458305,139.092,-34.81375,37.47445,292.0775
2020-07-05T00:00:00Z,71.7201,3.297685,126.6345,-40.3402,59.3134,292.7375
2020-07-05T01:00:00Z,73.3952,3.712405,132.211,-44.3049,45.4328,292.7425
2020-07-05T02:00:00Z,75.98255,3.817225,134.1995,-39.7908,25.8215,292.4865
2020-07-05T03:00:00Z,77.43915,4.053085,131.299,-45.4718,99.97825,292.358
2020-07-05T04:00:00Z,76.89565,3.809405,119.4525,-31.8931,-35.2997,292.5435
2020-07-05T05:00:00Z,83.0524,3.846365,118.43,-27.39835,25.15525,291.953
2020-07-05T06:00:00Z,85.4844,3.916035,126.5295,-26.569,50.917,291.6225
2020-07-05T07:00:00Z,88.7158,4.64704,132.56,-14.0416,77.6325,291.4415
2020-07-05T08:00:00Z,85.7036,4.88529,139.257,25.3236,103.8705,292.091
2020-07-05T09:00:00Z,78.95475,5.90652,141.0385,122.9004,157.655,293.358
2020-07-05T10:00:00Z,73.75655,6.0251,142.514,139.11585,147.4785,294.473
2020-07-05T11:00:00Z,66.21045,5.31289,147.4675,37.2182,131.9312,296.153
2020-07-05T12:00:00Z,64.8472,5.40798,147.1205,-1.5278,97.2212,296.5715
2020-07-05T13:00:00Z,65.0372,5.70032,153.912,19.328195,97.94685,296.446
2020-07-05T14:00:00Z,66.39385,5.52152,155.1105,28.2209,90.45715,296.225
2020-07-05T15:00:00Z,67.79715,5.83186,158.08,71.8646,4.68985,296.1035
2020-07-05T16:00:00Z,71.5025,6.465035,161.716,57.0539,58.58865,295.4695
2020-07-05T17:00:00Z,76.25565,5.50282,163.5785,-18.6819,145.31855,295.028
2020-07-05T18:00:00Z,69.9185,4.49894,160.8715,-50.18485,51.27705,295.6575
2020-07-05T19:00:00Z,72.67695,4.38699,157.6915,-62.43305,54.1464,294.478
2020-07-05T20:00:00Z,69.94355,3.176825,145.966,-61.33145,20.82725,294.4925
2020-07-05T21:00:00Z,68.3695,2.53171,155.5575,-49.4972,12.63443,294.127
2020-07-05T22:00:00Z,72.0597,2.15999,149.0685,-25.14845,2.489795,292.678
2020-07-05T23:00:00Z,77.0107,2.64315,146.157,-47.10765,33.961835,291.6565
2020-07-06T00:00:00Z,83.22305,2.86897,164.9105,-45.50435,28.8093,290.22
2020-07-06T01:00:00Z,79.45435,3.047385,169.269,-61.32675,26.28475,290.048
2020-07-06T02:00:00Z,74.321,3.2402,151.595,-57.5685,31.94005,289.694
2020-07-06T03:00:00Z,74.1321,4.104115,147.8595,-64.5548,40.0239,289.123
2020-07-06T04:00:00Z,75.64995,4.102675,150.014,-53.88425,29.9241,288.026
2020-07-06T05:00:00Z,71.63785,5.039395,155.0145,-9.19653,40.0316,287.897
2020-07-06T06:00:00Z,71.00695,5.888095,158.95,71.98595,59.3836,287.394
2020-07-06T07:00:00Z,68.4373,6.48148,163.466,161.881,81.94905,287.987
2020-07-06T08:00:00Z,65.584,6.68166,161.603,178.947,119.2645,288.7425
2020-07-06T09:00:00Z,61.2538,7.340865,162.516,269.177,157.5745,289.41
2020-07-06T10:00:00Z,56.45175,6.028785,186.8785,164.2628,-24.78755,290.0565
2020-07-06T11:00:00Z,51.05915,4.572955,172.9,110.6376,45.1274,290.9795
2020-07-06T12:00:00Z,68.01845,6.18861,154.918,85.559,83.87605,287.898
2020-07-06T13:00:00Z,71.2867,6.032765,158.9215,196.751,84.8929,288.49
2020-07-06T14:00:00Z,68.9084,5.475255,170.4215,36.8209,149.9015,287.8045
2020-07-06T15:00:00Z,61.8878,5.295995,168.607,44.022145,186.474,289.7625
2020-07-06T16:00:00Z,72.9516,3.69374,184.4435,43.01795,91.4625,287.7235
2020-07-06T17:00:00Z,73.10375,4.065035,174.315,-13.05879,-7.385145,288.66
2020-07-06T18:00:00Z,79.46125,3.900935,160.856,-17.936345,-16.29435,287.792
2020-07-06T19:00:00Z,85.5787,3.70936,164.5025,-46.48955,38.5575,286.091
2020-07-06T20:00:00Z,82.68855,3.253625,160.8565,-35.4903,4.0923,286.7065
2020-07-06T21:00:00Z,81.3876,2.69029,164.763,-26.8261,30.0306,286.4305
2020-07-06T22:00:00Z,84.3904,2.794905,168.972,-24.65235,19.06485,285.8495
2020-07-06T23:00:00Z,89.87315,2.79537,160.0295,-28.9477,17.53535,285.327
2020-07-07T00:00:00Z,89.43265,2.952155,176.4475,-30.6066,18.45995,285.2245
2020-07-07T01:00:00Z,89.6618,3.09365,168.466,-32.7278,10.086695,285.0095
2020-07-07T02:00:00Z,88.6348,3.15313,169.403,-39.6034,1.8778795,285.041
2020-07-07T03:00:00Z,88.16875,2.680135,157.716,-29.94,4.339315,285.012
2020-07-07T04:00:00Z,91.1267,2.753965,159.3955,-21.01475,3.0800065,284.003
2020-07-07T05:00:00Z,92.454,3.084235,158.323,12.671055,30.2365,283.0935
2020-07-07T06:00:00Z,91.9603,3.20366,163.852,72.7262,51.47015,283.137
2020-07-07T07:00:00Z,86.3587,3.44269,163.4275,133.0085,106.93675,284.5455
2020-07-07T08:00:00Z,78.6193,3.668155,170.922,128.19935,144.094,286.1385
2020-07-07T09:00:00Z,71.50085,3.92155,162.286,191.8645,153.495,287.3325
2020-07-07T10:00:00Z,65.79775,3.91919,161.9205,206.0305,172.661,288.0545
2020-07-07T11:00:00Z,57.40695,4.083125,166.5585,282.2015,218.826,289.04
2020-07-07T12:00:00Z,53.26255,3.912775,162.486,256.0715,192.7265,289.847
2020-07-07T13:00:00Z,48.9269,4.408325,154.586,184.2115,127.922,290.9555
2020-07-07T14:00:00Z,46.4599,4.074635,149.3635,184.013,142.121,291.8845
2020-07-07T15:00:00Z,44.79,3.602895,147.202,19.3841,95.4635,292.3325
2020-07-07T16:00:00Z,44.8147,3.30571,172.308,-60.53985,138.7018,292.916
2020-07-07T17:00:00Z,47.6836,2.81118,151.54,-28.4456,76.24335,292.085
2020-07-07T18:00:00Z,61.7476,2.158575,179.6785,-14.104735,28.91885,289.8455
2020-07-07T19:00:00Z,80.9785,1.156301,170.865,-10.32667,-3.9417,287.1775
2020-07-07T20:00:00Z,81.7546,1.54734,128.098,-7.49285,7.475905,287.167
2020-07-07T21:00:00Z,85.7987,1.416415,129.408,-5.69611,4.810965,286.7585
2020-07-07T22:00:00Z,91.24195,1.56236,133.8225,-9.76355,1.54881,285.871
2020-07-07T23:00:00Z,91.79515,2.005485,144.9005,-21.0164,11.9828,285.582
2020-07-08T00:00:00Z,92.62295,1.990915,145.606,-20.15705,16.79155,285.451
2020-07-08T01:00:00Z,87.1625,1.6535,151.6955,-12.9384,-0.315715,285.4965
2020-07-08T02:00:00Z,84.80345,1.005314,145.024,-3.55348,6.438605,285.1515
2020-07-08T03:00:00Z,85.16115,0.6597645,140.197,-1.2788375,-3.18809,284.854
2020-07-08T04:00:00Z,89.0785,0.848745,126.3925,-3.96857,-23.44063,284.7085
2020-07-08T05:00:00Z,91.01605,1.084726,186.7535,-5.77951,11.362605,284.9155
2020-07-08T06:00:00Z,92.35615,1.473515,177.476,-4.484437,59.2868,284.844
2020-07-08T07:00:00Z,90.3798,1.30264,159.0295,3.29874,-21.9829,284.9105
2020-07-08T08:00:00Z,91.21185,0.9763205,116.6885,21.762055,17.479,284.775
2020-07-08T09:00:00Z,92.53585,0.9429425,138.4165,40.9495,31.868,284.8295
2020-07-08T10:00:00Z,93.1385,1.948565,156.558,50.6357,53.84395,284.995
2020-07-08T11:00:00Z,87.94135,2.178195,177.5905,76.46055,96.5604,286.0245
2020-07-08T12:00:00Z,83.7168,2.22917,175.0915,69.1687,69.19005,286.894
2020-07-08T13:00:00Z,79.28805,2.567965,164.302,96.763,66.8179,287.7665
2020-07-08T14:00:00Z,77.76495,2.28655,170.2045,56.0215,60.95245,288.1915
2020-07-08T15:00:00Z,73.96565,1.61174,188.071,51.5103,57.8866,289.007
2020-07-08T16:00:00Z,80.2939,1.82172,158.3935,28.32045,39.2722,288.366
2020-07-08T17:00:00Z,76.3996,1.16951,187.0175,-4.21673,67.6597,289.0945
2020-07-08T18:00:00Z,75.57745,1.36165,185.3325,-5.96217,-31.3183,289.196
2020-07-08T19:00:00Z,86.53755,0.8665555,210.1115,-2.003622,16.16575,288.0165
2020-07-08T20:00:00Z,91.8837,0.2536115,165.011,-1.238935,3.53149,287.3855
2020-07-08T21:00:00Z,93.66925,0.4436375,78.50745,-0.7414265,3.798235,286.656
2020-07-08T22:00:00Z,94.66695,0.2731595,54.53385,-1.748239,2.111749,286.6
2020-07-08T23:00:00Z,95.3472,0.547935,85.75555,-0.9643155,3.791495,286.4555
2020-07-09T00:00:00Z,95.83865,0.857575,39.5566,-2.009545,1.029996,285.959
2020-07-09T01:00:00Z,96.24615,1.509365,47.7515,-5.554295,1.510125,286.087
2020-07-09T02:00:00Z,96.44255,2.179675,58.27485,-7.79629,7.09027,286.2105
2020-07-09T03:00:00Z,96.31135,2.127265,58.1435,-9.68643,2.86585,286.3975
2020-07-09T04:00:00Z,95.8953,1.907265,54.5615,-7.376705,11.53367,286.4865
2020-07-09T05:00:00Z,95.62015,2.084045,66.2385,-5.06448,18.10215,286.4205
2020-07-09T06:00:00Z,95.30695,2.233395,66.5149,-1.032819,25.4792,286.535
2020-07-09T07:00:00Z,93.805,2.439515,73.232,1.6789771,-26.7223,287.164
2020-07-09T08:00:00Z,91.99995,2.32556,67.00305,7.48737,1.75475,287.843
2020-07-09T09:00:00Z,91.03645,2.8569,59.2628,13.29915,36.73003,288.491
2020-07-09T10:00:00Z,94.11525,2.822985,100.4377,1.293675,-35.9468,288.6035
2020-07-09T11:00:00Z,95.2573,3.016655,130.1435,-7.2482915,71.2661,288.6455
2020-07-09T12:00:00Z,94.47915,4.29219,142.571,62.85985,250.149,289.646
2020-07-09T13:00:00Z,91.24135,3.397765,165.472,46.1619,139.844,290.908
2020-07-09T14:00:00Z,85.1007,3.711055,157.5925,3.609885,366.466,292.519
2020-07-09T15:00:00Z,85.8725,4.96001,165.7635,18.018055,181.6395,292.4985
2020-07-09T16:00:00Z,82.6356,5.14232,170.693,13.1526,124.4365,292.9765
2020-07-09T17:00:00Z,73.7013,4.081435,176.14,-10.409375,59.50235,293.9715
2020-07-09T18:00:00Z,70.394,3.85331,158.0655,-5.79979,33.3794,293.713
2020-07-09T19:00:00Z,76.5407,2.95552,159.1045,-20.0449,23.1456,292.467
2020-07-09T20:00:00Z,79.7463,1.45327,189.3625,-10.5961,8.21925,292.0515
2020-07-09T21:00:00Z,82.16755,1.31181,187.142,-8.404115,4.05568,291.624
2020-07-09T22:00:00Z,86.3762,2.361725,191.2035,-7.676525,-63.8304,290.979
2020-07-09T23:00:00Z,89.68175,1.107695,176.562,-6.06291,35.91405,290.5345
2020-07-10T00:00:00Z,94.0425,1.081837,73.66965,-3.013705,28.86182,289.8025
2020-07-10T01:00:00Z,95.3003,1.0190345,52.3972,-2.73522,-26.1303,289.503
2020-07-10T02:00:00Z,95.9817,2.48358,69.5596,-15.8292,42.9123,289.071
2020-07-10T03:00:00Z,96.45,1.9937,77.04845,-9.846115,0.54243,288.4735
2020-07-10T04:00:00Z,96.75815,1.64181,63.72575,-7.43729,1.610445,288.798
2020-07-10T05:00:00Z,96.3916,2.10552,64.27135,-11.93885,10.3438,288.697
2020-07-10T06:00:00Z,95.96005,2.120475,67.64245,-4.14537,22.03035,288.8515
2020-07-10T07:00:00Z,94.4902,2.15437,73.87095,10.3511145,46.9866,289.206
2020-07-10T08:00:00Z,92.98195,2.8171,86.40335,81.6427,167.514,289.9305
2020-07-10T09:00:00Z,90.84365,4.015595,126.312,133.64765,138.798,290.726
2020-07-10T10:00:00Z,77.9084,5.81614,160.9035,205.885,98.60485,293.96
2020-07-10T11:00:00Z,66.0407,6.47331,160.3275,228.2875,101.22445,295.5285
2020-07-10T12:00:00Z,66.48345,6.19532,153.549,184.4205,93.99335,294.9545
2020-07-10T13:00:00Z,65.98695,6.119505,194.1385,2.137,-98.3725,294.6015
2020-07-10T14:00:00Z,69.24215,5.05745,200.7885,21.3073,92.0966,294.0205
2020-07-10T15:00:00Z,87.2827,4.280995,200.457,4.244245,69.42995,289.5495
2020-07-10T16:00:00Z,87.30775,3.623515,196.877,4.08956,40.45765,287.7925
2020-07-10T17:00:00Z,84.58515,3.741385,206.897,23.388345,90.2671,287.7035
2020-07-10T18:00:00Z,82.85665,2.855585,196.557,1.15859,40.9925,287.504
2020-07-10T19:00:00Z,76.89275,1.90781,192.9785,-10.269955,20.50105,288.1235
2020-07-10T20:00:00Z,77.25195,2.80691,186.88,-15.8171,30.88365,287.704
2020-07-10T21:00:00Z,78.8913,2.956895,187.1325,-32.48925,15.02712,287.399
2020-07-10T22:00:00Z,80.63275,2.371345,182.8055,-34.2691,0.58223,286.965
2020-07-10T23:00:00Z,81.151,1.60439,146.171,-7.246425,-0.472288,286.2145
2020-07-11T00:00:00Z,88.93025,1.56022,135.75,-5.7924,-0.310135,284.6275
2020-07-11T01:00:00Z,92.1609,1.78546,170.4815,-11.45595,0.269635,283.4435
2020-07-11T02:00:00Z,94.13035,1.431035,169.006,-7.938385,-0.665025,282.797
2020-07-11T03:00:00Z,94.71085,1.218725,130.1985,-4.988935,-3.922315,282.174
2020-07-11T04:00:00Z,94.78345,2.02449,143.292,-15.4158,35.043,281.77
2020-07-11T05:00:00Z,95.23605,2.42424,152.5425,-0.592935,34.11675,280.922
2020-07-11T06:00:00Z,94.6828,2.590675,174.551,67.0168,74.30325,281.809
2020-07-11T07:00:00Z,90.2431,2.920905,193.9095,116.95,102.8915,283.422
2020-07-11T08:00:00Z,82.88585,2.89721,192.591,129.20075,124.586,285.5735
2020-07-11T09:00:00Z,75.1865,2.99827,190.186,163.542,165.9295,287.3565
2020-07-11T10:00:00Z,66.8676,3.314995,190.284,140.78245,139.6355,288.4965
2020-07-11T11:00:00Z,61.79685,3.9126,202.7135,78.7923,160.8575,289.437
2020-07-11T12:00:00Z,57.20535,3.45312,191.1235,169.2755,231.8175,289.9605
2020-07-11T13:00:00Z,56.23425,3.05556,176.193,283.839,195.8025,290.187
2020-07-11T14:00:00Z,55.7828,3.501505,200.922,83.36425,178.4945,290.915
2020-07-11T15:00:00Z,50.30585,2.406425,169.797,65.879205,102.15585,292.2415
2020-07-11T16:00:00Z,52.25675,0.9273495,181.137,68.88655,78.2679,291.624
2020-07-11T17:00:00Z,70.375,1.419445,242.663,-3.15488,69.0477,288.938
2020-07-11T18:00:00Z,73.13305,0.7977015,197.3355,1.29696,85.73805,289.1565
2020-07-11T19:00:00Z,78.0489,0.945538,144.9985,-10.9155115,18.784445,288.616
2020-07-11T20:00:00Z,65.1545,0.981662,124.206,0.21113395,-7.7117435,290.0555
2020-07-11T21:00:00Z,86.16595,1.0595185,140.815,-0.0574800000000002,1.4911,286.6065
2020-07-11T22:00:00Z,94.08275,0.934018,150.5495,-4.684115,12.67326,284.925
2020-07-11T23:00:00Z,94.56805,0.7214795,153.8495,-1.375625,4.30253835,284.0065
2020-07-12T00:00:00Z,94.3562,0.668021,147.674,0.195803,-30.3603,283.674
2020-07-12T01:00:00Z,95.33335,0.9962455,141.4335,-4.89488,38.8026,283.1315
2020-07-12T02:00:00Z,95.92725,0.938419,135.777,-2.00952,,282.877
2020-07-12T03:00:00Z,96.55955,0.949517,145.193,0.157104,,281.926
2020-07-12T04:00:00Z,96.8793,0.707998,143.8235,0.069724,,281.478
2020-07-12T05:00:00Z,97.1369,0.980946,126.2,-5.394783,280.445,280.55
2020-07-12T06:00:00Z,97.1493,0.8665735,162.4865,36.87745,98.905,281.548
2020-07-12T07:00:00Z,97.0354,0.6894495,212.29,75.6036,154.183,283.1925
2020-07-12T08:00:00Z,93.64595,1.54208,196.3005,122.547,161.9735,285.0825
2020-07-12T09:00:00Z,76.258,2.098135,194.2555,176.535,197.0305,287.802
2020-07-12T10:00:00Z,69.194,2.31344,213.01,151.941,233.7445,289.0345
2020-07-12T11:00:00Z,62.1198,2.77858,208.663,191.241,313.019,290.446
2020-07-12T12:00:00Z,57.7353,2.622475,208.673,175.9965,264.184,290.703
2020-07-12T13:00:00Z,49.58965,2.31484,235.5625,165.1065,344.164,292.268
2020-07-12T14:00:00Z,49.9343,2.83445,219.317,115.1951,229.8945,292.6255
2020-07-12T15:00:00Z,47.3221,2.90292,208.243,113.4295,214.424,293.352
2020-07-12T16:00:00Z,43.87635,3.00139,265.9315,71.4476,171.699,293.5615
2020-07-12T17:00:00Z,40.6078,2.580145,262.949,5.40307,101.91685,294.0515
2020-07-12T18:00:00Z,41.4895,1.547935,252.4605,-19.33195,72.99805,293.83
2020-07-12T19:00:00Z,42.48165,1.284895,273.3945,-7.766905,8.67449,293.0455
2020-07-12T20:00:00Z,44.0224,1.11403,302.413,-6.466165,4.2564664,292.511
2020-07-12T21:00:00Z,54.9416,0.519356,123.65595,-0.2691895,-0.13677735,290.457
2020-07-12T22:00:00Z,73.30555,0.524368,96.7124,-0.2452305,-0.48309535,287.1385
2020-07-12T23:00:00Z,82.7855,0.444714,104.8548,-0.2531855,0.096841,285.1385
2020-07-13T00:00:00Z,88.3564,0.283879,69.2083,-0.4862965,-0.4864665,283.9875
2020-07-13T01:00:00Z,91.5224,0.60205,65.2793,-0.7854915,-1.0326095,283.0975
2020-07-13T02:00:00Z,93.30475,0.3613685,56.5799,-0.840343,17.895055,282.676
2020-07-13T03:00:00Z,94.37785,0.4893255,118.43835,-1.9286205,-0.733952,281.635
2020-07-13T04:00:00Z,95.953,0.413798,313.335,12.5811,-97.3268,281.648
2020-07-13T05:00:00Z,96.10155,0.204919,308.819,21.00495,34.4516,280.8215
2020-07-13T06:00:00Z,96.2029,0.3857785,256.42,24.1106,91.7319,281.22
2020-07-13T07:00:00Z,91.18455,0.5892765,254.4035,51.6785,140.9915,284.4695
2020-07-13T08:00:00Z,76.57425,0.4494265,299.7155,139.079,133.52175,287.4385
2020-07-13T09:00:00Z,68.4118,0.8597975,168.331,218.859,206.507,289.5705
2020-07-13T10:00:00Z,53.7236,0.9865485,172.4365,221.084,228.3745,292.143
2020-07-13T11:00:00Z,44.76285,1.258926,203.868,212.942,274.4815,293.72
2020-07-13T12:00:00Z,43.42405,1.53187,170.343,244.909,216.004,294.126
2020-07-13T13:00:00Z,41.5123,1.32901,141.101,298.1945,146.684,295.1675
2020-07-13T14:00:00Z,40.24545,1.254995,212.9885,111.757,223.833,296.171
2020-07-13T15:00:00Z,36.3186,1.686555,222.357,69.485,168.381,297.226
2020-07-13T16:00:00Z,39.48605,0.7973665,234.089,28.7621,113.0175,297.149
2020-07-13T17:00:00Z,39.48395,1.215215,251.4735,-9.261025,121.214,297.063
2020-07-13T18:00:00Z,38.02705,1.35342,282.7155,-13.472565,39.27905,297.288
2020-07-13T19:00:00Z,39.4305,0.841634,201.023,-0.324985,4.26419,297.013
2020-07-13T20:00:00Z,44.52135,0.4999105,101.3955,1.17391225,-0.5821832,295.658
2020-07-13T21:00:00Z,56.29915,0.5704645,204.82765,-1.1496085,1.524265,293.0245
2020-07-13T22:00:00Z,69.53965,0.2406345,190.8585,-1.679436,0.4957845,289.376
2020-07-13T23:00:00Z,74.42675,0.5799225,113.41805,-1.115524,0.76037535,287.747
2020-07-14T00:00:00Z,73.77885,0.17399,144.55305,-0.6603939,-0.5795625,287.5755
2020-07-14T01:00:00Z,82.25205,0.5009615,50.45185,-1.219893,0.181205,285.7235
2020-07-14T02:00:00Z,86.8745,1.166279,24.359865,4.231215,-1.69939,284.68
2020-07-14T03:00:00Z,90.97215,0.255905,61.9988,-2.839042,-0.09638845,283.8075
2020-07-14T04:00:00Z,90.033,0.514587,38.96175,-6.97714,0.7051485,283.9905
2020-07-14T05:00:00Z,88.70685,0.924017,79.6366,-10.24776,28.40203,283.8195
2020-07-14T06:00:00Z,85.78365,1.287635,89.7941,74.11825,84.0143,284.7405
2020-07-14T07:00:00Z,76.86275,2.32971,121.2445,126.919,88.88555,286.9975
2020-07-14T08:00:00Z,63.3729,2.56782,146.3095,212.443,100.03635,290.591
2020-07-14T09:00:00Z,54.0626,2.46248,163.512,239.5225,127.3335,293.53
2020-07-14T10:00:00Z,45.03825,2.196145,170.429,267.7835,207.4615,295.973
2020-07-14T11:00:00Z,42.20135,2.658345,158.653,293.704,179.531,297.0425
2020-07-14T12:00:00Z,40.51455,3.05154,170.1725,275.879,167.978,298.0475
2020-07-14T13:00:00Z,37.63,3.116495,189.017,94.6902,150.1485,298.9245
