time,CO2_wet,CH4_wet,H2O_wet,GasT_C,AmbT_C,H2O_dry,CO2_dry,CH4_dry,event_id,is_updraft,duration,f_is_deadband,f_is_low_flow_up,f_is_low_flow_down,aiid
2020-06-21T10:00:00.592Z,404.921,1.94557,11892.3,44.6785,16.7232,12035.4289314819,410.868523420255,1.96898576946622,8788,FALSE,,FALSE,FALSE,FALSE,298
2020-06-21T10:00:01.599Z,405.661,1.94673,11898.4,44.6937,17.1163,12041.6766858793,411.621303389191,1.9701718932547,8788,FALSE,,FALSE,FALSE,FALSE,298
2020-06-21T10:00:02.571Z,404.224,1.94506,11946.9,44.6887,17.7847,12091.3541994858,410.197728726603,1.96857840939925,8788,FALSE,,FALSE,FALSE,FALSE,298
2020-06-21T10:00:03.555Z,404.474,1.94448,11917.1,44.6784,17.2293,12060.8301186064,410.431862649923,1.96793204294903,8788,FALSE,,FALSE,FALSE,FALSE,298
2020-06-21T10:00:04.541Z,404.547,1.94959,11887.5,44.6681,16.8437,12030.5127199585,410.486979470571,1.9730445672937,8788,FALSE,,FALSE,FALSE,FALSE,298
2020-06-21T10:00:05Z,,,,,,,,,8789,TRUE,61,TRUE,FALSE,FALSE,299
2020-06-21T10:00:05.520Z,404.057,1.95025,11969,44.6679,16.8239,12113.9923747332,410.042708733658,1.97387531362882,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:06.506Z,403.794,1.94821,11855.4,44.668,16.8046,11997.6367831186,409.704597695423,1.97158391595724,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:07.486Z,403.879,1.94737,11898.5,44.6728,16.9613,12041.7791087252,409.817908443203,1.97081979938296,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:08.476Z,405.205,1.9489,11837.3,44.6707,16.9597,11979.100202831,411.121041313078,1.9722460683853,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:09.459Z,404.196,1.94734,11837.8,44.68,16.7498,11979.6122539397,410.100271147133,1.97066837812659,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:10.443Z,403.829,1.94709,12044,44.6795,16.7158,12190.826312103,409.85944108799,1.97082663600403,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:11.425Z,404.163,1.94783,12112.4,44.6755,16.7184,12260.9090345906,410.240855181467,1.97171216644485,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:12.409Z,403.127,1.94775,12200.5,44.6844,16.9113,12351.1907021617,409.24789059134,1.97180703169014,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:13.392Z,404.051,1.94562,12411.7,44.689,17.1451,12567.6863527039,410.317148243806,1.97007194192155,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:14.377Z,402.699,1.94656,12444.6,44.6787,16.7625,12601.4196266863,408.968964424027,1.97108941938852,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:15.357Z,402.482,1.94978,12612.3,44.6792,16.7395,12773.4019777642,408.855268972705,1.97468532370821,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:16.341Z,401.784,1.94674,12682.3,44.6795,16.7374,12845.2067657655,408.192571954066,1.97174627781919,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:17.325Z,401.787,1.94607,12814,44.6816,16.794,12980.3299479531,408.278816528998,1.97133063070181,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:18.306Z,400.433,1.94266,12810,44.684,16.9001,12976.2254479887,406.904719367815,1.96786839412879,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:19.292Z,401.878,1.94343,12943.8,44.6793,16.7366,13113.5390264506,408.453029685212,1.96891524515017,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:20.274Z,401.784,1.94723,12964.3,44.6804,16.6932,13134.5806438409,408.370752060895,1.97280604946711,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:21.256Z,401.746,1.94205,13015.8,44.6772,16.7018,13187.4451485647,408.364798096595,1.96766067785077,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:22.239Z,401.266,1.94642,13088,44.6828,16.7758,13261.5673940534,407.924062680342,1.97223258000713,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:23.222Z,400.99,1.94403,13080.8,44.6838,16.9422,13254.1752151544,407.639857506965,1.96979651424352,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:24.206Z,401.055,1.94231,13107.7,44.6794,16.7449,13281.7937681751,407.722701597805,1.96810736085386,8789,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:00:25.190Z,401.215,1.94239,13169.4,44.6772,16.7158,13345.1475866273,407.923791687389,1.96831148122079,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:26.181Z,401.251,1.94598,13179.5,44.678,16.726,13355.5190634974,407.966651176597,1.97196957298718,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:27.167Z,401.957,1.94344,13139.8,44.6792,16.7188,13314.7531940188,408.656977740748,1.96931642394738,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:28.164Z,401.268,1.94111,13111,44.6887,16.9122,13285.1820214837,407.940614746697,1.96689799967372,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:29.151Z,401.254,1.94359,13121.1,44.6678,16.785,13295.5522709017,407.932807356638,1.9694311024382,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:30.133Z,400.654,1.94438,13139.5,44.6702,16.8066,13314.4451520757,407.33643933281,1.97026834086479,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:31.120Z,400.719,1.94257,13158.9,44.6665,16.7887,13334.3655832737,407.414546620434,1.9684729385511,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:32.099Z,400.442,1.94387,13126.7,44.6676,16.7848,13301.3022036365,407.113543386839,1.96972600231458,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:33.079Z,400.599,1.94535,13174.7,44.6716,17.0904,13350.5900183143,407.302914946957,1.97132157029213,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:34.062Z,400.401,1.94635,13136.3,44.6683,16.7848,13311.1593830029,407.078052579204,1.97225817506511,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:35.045Z,401.705,1.94703,13137,44.6695,16.7815,13311.8781431668,408.399852748601,1.97294862610109,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:36.028Z,401.481,1.94246,13142.2,44.6686,16.8087,13317.2175363056,408.176156235154,1.96832816237557,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:38.995Z,400.62,1.94158,13140.9,44.6682,16.7786,13315.8826827457,407.302869921232,1.96743385149917,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:39.244Z,400.707,1.94352,13148.6,44.69,17.1672,13323.7891743377,407.395887157661,1.96941505073611,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:40.227Z,400.913,1.94618,13113.5,44.6805,17.3814,13287.7488951364,407.582476485846,1.97204035114474,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:41.212Z,400.96,1.94757,13168.3,44.6826,17.3935,13344.0180326595,407.664694259065,1.97355840919987,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:42.189Z,401.808,1.94351,13153.3,44.684,17.3897,13328.6152753006,408.514527720728,1.9694142970737,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:43.170Z,401.498,1.94912,13190.1,44.6826,17.3785,13366.4042081459,408.223647629192,1.97517272577018,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:44.154Z,400.508,1.94559,13160.3,44.6736,16.9551,13335.8031704643,407.201616210486,1.97153600529042,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:45.137Z,400.657,1.94337,13103.3,44.6681,16.8081,13277.276132345,407.316639382547,1.96917266011732,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:46.120Z,400.697,1.94678,13167.9,44.6663,16.7745,13343.6072863864,407.397932375803,1.97275706779299,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:47.104Z,400.391,1.94394,13169.6,44.6713,16.7873,13345.3529603466,407.088921426426,1.96988256543374,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:48.086Z,400.757,1.93854,13209.5,44.6763,17.07,13386.32668231,407.484986548073,1.96448992972673,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:49.069Z,400.218,1.94292,13137.9,44.6708,16.7805,13312.8022648757,406.893625434814,1.96878570977647,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:50.055Z,400.721,1.94383,13151.9,44.6708,16.7788,13327.1777085045,407.4121560767,1.96973576784512,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:51.038Z,400.392,1.9472,13097.7,44.6665,16.7848,13271.5264722759,407.044589282397,1.97304231634682,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:52.018Z,400.435,1.94461,13164.1,44.6682,16.7582,13339.7052133997,407.130039517758,1.97055052415503,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:53.001Z,401.186,1.94361,13185.6,44.6765,17.0651,13361.7831276074,407.904635403912,1.96958009530465,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:53.984Z,401.447,1.94498,13122.1,44.6717,16.791,13296.5790398184,408.129005145828,1.97084158030087,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:54.968Z,401.034,1.94414,13165,44.6721,16.8,13340.6293858649,407.737598224631,1.97007605121424,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:55.951Z,400.694,1.94332,13192.3,44.6684,16.7677,13368.6634184148,407.410289311668,1.96929959099427,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:56.934Z,400.114,1.94545,13207.8,44.6712,16.7589,13384.5808671775,406.83230737263,1.97148903284805,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:57.917Z,399.983,1.94295,13186.9,44.6784,17.0673,13363.1181021006,406.686380566503,1.96891387031648,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:58.899Z,400.19,1.94365,13232.4,44.6707,16.8725,13409.8444253743,406.924835859911,1.96971404411738,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:00:59.885Z,400.541,1.94261,13161.6,44.6762,16.9741,13337.1380765078,407.235876397183,1.9685188577988,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:00.866Z,400.896,1.9449,13184.6,44.6667,16.7746,13360.7562265445,407.610129251977,1.97088533478501,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:01.850Z,400.508,1.94349,13120.8,44.6697,16.7622,13295.2442406325,407.176699639767,1.96932917422923,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:02.833Z,400.357,1.94516,13207.2,44.675,17.0266,13383.9646985669,407.078181405784,1.97119395277306,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:03.814Z,400.425,1.94574,13141.5,44.6709,16.8256,13316.4987685671,407.105651752854,1.97165044431395,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:04.798Z,401.115,1.94651,13206.1,44.6703,16.7786,13382.8350580603,407.845631825544,1.97255982226887,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:05.782Z,400.966,1.94235,13175.6,44.6696,16.7625,13351.5142106336,407.675382782061,1.96828331362702,8789,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:06Z,,,,,,,,,8790,FALSE,61,TRUE,FALSE,FALSE,299
2020-06-21T10:01:06.764Z,400.284,1.9428,13117.7,44.6716,16.7686,13292.0612721497,406.947766795371,1.96862381663953,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:07.747Z,400.492,1.94492,13193.5,44.6717,16.9802,13369.8957191709,407.206345833412,1.97092337758213,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:08.730Z,400.622,1.94547,13105.1,44.6725,16.8217,13279.1242512247,407.282310272704,1.97130413785703,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:09.721Z,400.828,1.94213,13059.9,44.6707,16.7633,13232.7179734616,407.462520982437,1.9678296585578,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:10.709Z,400.337,1.94768,13010,44.6831,16.7047,13181.4912005188,406.933559985742,1.97335332678143,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:11.699Z,400.793,1.94769,12910.9,44.6819,16.7311,13079.7716234532,407.333044420149,1.97316534039328,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:12.686Z,401.311,1.94563,12907.4,44.6912,17.0266,13076.1794790073,407.85560973472,1.97107140707974,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:13.670Z,402.111,1.94716,12746.9,44.6921,16.8252,12911.4813617704,408.564605288533,1.97230072004838,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:14.652Z,402.048,1.94367,12664.7,44.6856,16.6644,12827.152032344,408.44884006351,1.96860175059071,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:15.635Z,402.399,1.94669,12604.1,44.6843,16.6807,12764.9912259105,408.766023956945,1.97153948076957,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:16.614Z,401.683,1.9462,12527.6,44.6859,16.6855,12686.5317957241,407.992572499982,1.97089052818084,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:17.597Z,402.518,1.94255,12463.3,44.6881,16.8835,12620.5942523453,408.797507364455,1.96706613536489,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:18.580Z,403.433,1.94522,12385.1,44.6884,16.7511,12540.4142849607,409.674538817155,1.96961386467539,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:19.563Z,403.342,1.9484,12296.3,44.6835,16.6667,12449.3813276188,409.526183802534,1.97265637457873,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:20.546Z,403.898,1.94613,12263.9,44.6843,16.685,12416.1706755479,410.068578383283,1.9702934822368,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:21.539Z,404.019,1.94521,12231.5,44.6849,16.6653,12382.9622021759,410.170550326411,1.96929746190529,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:22.519Z,404.024,1.94566,12122.8,44.6721,16.9179,12271.5657371179,410.106739843413,1.96953629459208,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:23.503Z,403.715,1.9497,12123.6,44.6729,16.8941,12272.38549276,409.79445452069,1.97362746999523,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:24.486Z,404.606,1.94554,12088.9,44.6684,16.7924,12236.8298119132,410.674384640149,1.96934724187227,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:25.469Z,403.72,1.94652,12042.4,44.6694,16.7721,12189.1870663275,409.748099204738,1.97024649640835,8790,FALSE,,TRUE,FALSE,FALSE,299
2020-06-21T10:01:26.454Z,403.531,1.94655,12100.9,44.6706,16.771,12249.1254420618,409.593826367631,1.97039353512925,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:27.434Z,403.948,1.94909,12022.7,44.6735,16.8443,12169.0042878516,409.966400326679,1.97280848456741,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:28.417Z,404.032,1.94808,12046.8,44.6745,16.9437,12193.6950049861,410.066689621495,1.97183429336531,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:29.401Z,403.856,1.95082,12007,44.668,16.7633,12152.9201117822,409.863338084764,1.97452815961247,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:30.383Z,402.836,1.94979,11898.9,44.6699,16.7508,12042.1888003161,408.762601727834,1.97326973930097,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:31.366Z,404.234,1.94853,11950.1,44.6701,16.7663,12094.6320626114,410.209877237628,1.97209675341296,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:32.350Z,404.089,1.94738,12010,44.6726,16.877,12155.9934817154,410.101070293033,1.97105233858642,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:33.333Z,404.439,1.94775,11907.5,44.6763,16.9348,12050.9972497514,410.390356003942,1.9712223298932,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:34.315Z,404.624,1.94964,11999.8,44.6688,16.7666,12145.5441000923,410.636106225096,1.9733194385993,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:35.298Z,404.338,1.94467,11911.5,44.6732,16.7568,12055.0942552211,410.290673645418,1.9681131801453,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:36.285Z,404.383,1.94436,12051.5,44.6701,16.7745,12198.5103474523,410.424948756284,1.96807829557917,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:37.266Z,404.858,1.94949,11996.5,44.6726,16.8076,12142.1634639958,410.870855075656,1.97316102625143,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:38.248Z,404.132,1.94706,11900,44.6749,16.9725,12043.3154539014,410.074905231016,1.97050905778767,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:39.232Z,404.424,1.94751,11990,44.6719,16.7747,12135.5047013694,410.427465310347,1.97114401676096,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:40.214Z,405.112,1.94649,11881.6,44.6713,16.772,12024.4699420636,411.055033338049,1.96989551049753,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:41.197Z,403.837,1.94706,11904.1,44.6678,16.7789,12047.5148211828,409.778948485472,1.97051723420773,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:42.179Z,404.233,1.94279,11922.7,44.6734,16.7645,12066.5660470087,410.19150414549,1.96623280385047,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:43.162Z,403.995,1.94571,11960.2,44.679,16.9914,12104.9779573657,409.974383808746,1.96926277666143,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:44.148Z,403.852,1.94692,11986,44.6693,16.7708,12131.4070448394,409.845990737673,1.97053887900374,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:45.136Z,405.117,1.95001,11959.6,44.6686,16.7658,12104.3633438471,411.109584871049,1.97361362956414,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:46.124Z,404.438,1.94744,11957.2,44.6709,16.7545,12101.9048972372,410.420844788789,1.97100773367308,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:47.115Z,404.478,1.94659,11889.4,44.6816,16.6935,12032.4587146419,410.418353630401,1.97001226380933,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:48.103Z,404.88,1.94734,11887.4,44.6893,16.9806,12030.410299393,410.823922207838,1.97076729919242,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:49.086Z,403.635,1.94869,11913.5,44.6818,16.719,12057.1427703951,409.580464875178,1.97218563354524,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:50.070Z,402.793,1.94484,11952.2,44.6833,16.7178,12096.7831718263,408.752776388589,1.96836630778389,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:51.051Z,403.647,1.94536,11843.2,44.6844,16.706,11985.1424389328,409.548112175808,1.968675416695,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:52.030Z,404.029,1.94796,11932.8,44.6829,16.7018,12076.9113679717,409.99143987413,1.97148534026835,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:53.016Z,404.126,1.94432,11866.2,44.6909,16.9919,12008.6976075507,410.047422064009,1.96766875093231,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:53.996Z,405.717,1.94654,11918.9,44.6842,16.6955,12062.673802788,411.690997473516,1.97002047706408,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:54.978Z,404.713,1.94625,11874.1,44.6835,16.7194,12016.7885489086,410.646480157624,1.96963767471331,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:55.962Z,404.125,1.9459,11917.2,44.6813,16.6877,12060.9325453292,410.078716768841,1.96936936863996,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:56.945Z,404.317,1.94243,11909,44.6821,16.7232,12052.5336229153,410.267836295516,1.96584120288516,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:57.929Z,404.138,1.94747,11895.2,44.6932,16.9789,12038.3991657565,410.07793677141,1.97091442122334,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:58.911Z,404.152,1.94969,11817.6,44.6798,16.7246,11958.9258015524,410.042948576229,1.97300619804603,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:01:59.901Z,403.208,1.94935,11890.6,44.682,16.7061,12033.6877677715,409.133831437048,1.97280786925011,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:02:00.888Z,404.193,1.94516,11911.9,44.6845,16.6802,12055.5039575924,410.144179077301,1.96860988407815,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:02:01.866Z,403.509,1.94678,11930,44.6849,16.6857,12074.0433370105,409.463387851874,1.97028550608763,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:02:02.850Z,405.23,1.94665,11878.7,44.6935,16.9132,12021.4997895501,411.17261192313,1.97005165256533,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:02:03.833Z,403.904,1.94754,11878.4,44.6833,16.6874,12021.1925333886,409.830481446126,1.97095175330648,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:02:04.815Z,404.122,1.94593,11894.5,44.6877,16.6757,12037.6822110594,410.061300731848,1.96935448694497,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:02:05.800Z,405.023,1.94688,11956.5,44.686,16.6841,12101.1878525591,411.012480295557,1.97043956060639,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:02:06.782Z,403.953,1.94687,11866.4,44.6867,16.6766,12008.902439913,409.87247121283,1.97024977189319,8790,FALSE,,FALSE,FALSE,FALSE,299
2020-06-21T10:02:07Z,,,,,,,,,8791,TRUE,61,TRUE,FALSE,FALSE,299
2020-06-21T10:02:07.765Z,403.463,1.94455,11895.5,44.6923,16.8824,12038.7064323662,409.395000688972,1.96795986659306,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:08.747Z,404.756,1.94712,11941.3,44.6849,16.7101,12085.6179901052,410.732610057793,1.97065214850089,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:09.733Z,404.302,1.94989,11918.7,44.6865,16.692,12062.4689486584,410.258802056291,1.9734104875783,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:10.714Z,404.204,1.94659,11949.7,44.6859,16.6956,12094.2223285596,410.179260960803,1.97013249224255,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:11.698Z,404.61,1.94655,11884.5,44.6875,16.6563,12027.4401120112,410.548835522071,1.96996201355004,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:12.680Z,404.55,1.94617,12017.3,44.69,16.8743,12163.4720931854,410.572302424688,1.96984218448359,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:13.665Z,402.978,1.94792,12101.7,44.6883,16.7089,12249.9451613592,409.034558573544,1.97178191317871,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:14.646Z,402.625,1.94475,12209.4,44.6876,16.6452,12360.3119932504,408.745316786702,1.96878771674887,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:15.630Z,402.181,1.94642,12382.1,44.6869,16.6944,12537.3385800318,408.404942565486,1.97082292655895,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:16.612Z,402.472,1.94245,12428.5,44.6874,16.6841,12584.9115734911,408.728925048356,1.96689556148593,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:17.596Z,402.264,1.94253,12550.9,44.6917,16.8701,12710.427302025,408.595671292092,1.967220386347,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:18.579Z,401.731,1.94628,12582.8,44.6918,16.7476,12743.1444378324,408.076043904195,1.97108172715646,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:19.562Z,400.52,1.94892,12705.2,44.6886,16.6571,12868.699399612,406.926772675893,1.97400006563389,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:20.551Z,401.828,1.94326,12797.7,44.6842,16.663,12963.6043189932,408.310049161402,1.96845165372893,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:21.540Z,401.658,1.94555,12895.9,44.6736,16.7494,13064.3768980394,408.199881693483,1.97096739847398,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:22.537Z,402.491,1.94397,12918.2,44.6763,16.888,13087.263892415,409.057872189582,1.96941124838894,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:23.524Z,400.792,1.94728,12999.6,44.688,16.8239,13170.8153309766,407.387995396413,1.9729272652777,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:24.508Z,400.856,1.94209,13040,44.6854,16.6958,13212.2882386318,407.478332986185,1.96774945286536,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:25.490Z,401.101,1.94223,13025.4,44.6825,16.6863,13197.3001128904,407.7173527518,1.96786219219826,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:26.473Z,401.273,1.94233,13084.5,44.6827,16.7056,13257.9739602833,407.928945123315,1.96808136056228,8791,TRUE,,TRUE,FALSE,FALSE,299
2020-06-21T10:02:27.452Z,400.456,1.94806,13104.4,44.688,16.8305,13278.405537526,407.113664436856,1.97392713069143,8791,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:02:28.435Z,400.135,1.94468,13120.5,44.689,16.8257,13294.9362105505,406.798551393759,1.97053439654993,8791,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:02:29.418Z,400.488,1.94273,13153.6,44.6823,16.7087,13328.923325859,407.177123185407,1.96862449921285,8791,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:02:30.404Z,401.23,1.94307,13119.7,44.6861,16.7008,13294.1147979142,407.907604130077,1.96890139564038,8791,TRUE,,FALSE,FALSE,FALSE,299
2020-06-21T10:02:31.385Z,400.073,1.94527,13123.2,44.6832,16.6933,13297.7084880301,406.737429017692,1.97113763339051,8791,TRUE,,FALSE,FALSE,FALSE,299
