q,freq,magnitude,phase,fc,tau
0.3,0.00179857802471736,0.99950373250258,-1.51019849624455,0.0573781921574029,3
0.05,0.0018079516537615,0.976348510621025,-12.1648352843246,0.00816537180478543,19
0.1,0.0018079516537615,0.994243236810026,-5.83399205860677,0.0167841806131989,9
0.3,0.0018079516537615,0.999498550195597,-1.51806280778727,0.0573781921574029,3
0.05,0.00181737413524364,0.976110129526312,-12.2261777825798,0.00816537180478543,19
0.1,0.00181737413524364,0.99418360004814,-5.86414903538083,0.0167841806131989,9
0.3,0.00181737413524364,0.999493313813758,-1.52596800559217,0.0573781921574029,3
0.05,0.0018268457237675,0.975869434540593,-12.2878088859198,0.00816537180478543,19
0.1,0.0018268457237675,0.994123350962435,-5.89445932009663,0.0167841806131989,9
0.3,0.0018268457237675,0.999488022793694,-1.5339143011749,0.0573781921574029,3
0.05,0.00183636667526369,0.975626404984836,-12.3497296409334,0.00816537180478543,19
0.1,0.00183636667526369,0.99406248337969,-5.9249236520193,0.0167841806131989,9
0.3,0.00183636667526369,0.999482676566184,-1.54190190712885,0.0573781921574029,3
0.05,0.00184593724699668,0.975381020030818,-12.4119410932455,0.00816537180478543,19
0.1,0.00184593724699668,0.994000991066817,-5.95554277335272,0.0167841806131989,9
0.3,0.00184593724699668,0.999477274556099,-1.54993103713035,0.0573781921574029,3
0.05,0.00185555769757169,0.975133258700774,-12.47444428743,0.00816537180478543,19
0.1,0.00185555769757169,0.993938867730317,-5.98631742924121,0.0167841806131989,9
0.3,0.00185555769757169,0.999471816182334,-1.55800190594395,0.0573781921574029,3
0.05,0.00186522828694173,0.974883099867066,-12.5372402669215,0.00816537180478543,19
0.1,0.00186522828694173,0.993876107015758,-6.01724836777079,0.0167841806131989,9
0.3,0.00186522828694173,0.999466300857751,-1.56611472942767,0.0573781921574029,3
0.05,0.00187494927641461,0.974630522251871,-12.600330073925,0.00816537180478543,19
0.1,0.00187494927641461,0.993812702507225,-6.04833633997048,0.0167841806131989,9
0.3,0.00187494927641461,0.999460727989118,-1.57426972453831,0.0573781921574029,3
0.05,0.00188472092865996,0.974375504426877,-12.6637147493252,0.00816537180478543,19
0.1,0.00188472092865996,0.993748647726785,-6.07958209981329,0.0167841806131989,9
0.3,0.00188472092865996,0.999455096977041,-1.58246710933676,0.0573781921574029,3
0.05,0.00189454350771641,0.974118024812998,-12.7273953325935,0.00816537180478543,19
0.1,0.00189454350771641,0.993683936133934,-6.11098640421697,0.0167841806131989,9
0.3,0.00189454350771641,0.999449407215906,-1.59070710299333,0.0573781921574029,3
0.05,0.00190441727899864,0.97385806168013,-12.7913728616946,0.00816537180478543,19
0.1,0.00190441727899864,0.993618561125055,-6.14255001304467,0.0167841806131989,9
0.3,0.00190441727899864,0.99944365809381,-1.59898992579313,0.0573781921574029,3
0.05,0.0019143425093046,0.973595593146885,-12.8556483729909,0.00816537180478543,19
0.1,0.0019143425093046,0.99355251603286,-6.17427368910528,0.0167841806131989,9
0.3,0.0019143425093046,0.999437848992499,-1.60731579914142,0.0573781921574029,3
0.05,0.00192431946682273,0.973330597180375,-12.9202229011462,0.00816537180478543,19
0.1,0.00192431946682273,0.993485794125832,-6.20615819815361,0.0167841806131989,9
0.3,0.00192431946682273,0.999431979287303,-1.61568494556905,0.0573781921574029,3
0.05,0.00193434842113915,0.973063051596007,-12.9850974790271,0.00816537180478543,19
0.1,0.00193434842113915,0.993418388607663,-6.23820430889035,0.0167841806131989,9
0.3,0.00193434842113915,0.999426048347068,-1.62409758873785,0.0573781921574029,3
0.05,0.00194442964324499,0.972792934057294,-13.0502731376043,0.00816537180478543,19
0.1,0.00194442964324499,0.993350292616696,-6.27041279296177,0.0167841806131989,9
0.3,0.00194442964324499,0.99942005553409,-1.63255395344608,0.0573781921574029,3
0.05,0.00195456340554371,0.972520222075689,-13.1157509058516,0.00816537180478543,19
0.1,0.00195456340554371,0.993281499225352,-6.30278442495928,0.0167841806131989,9
0.3,0.00195456340554371,0.999414000204048,-1.6410542656339,0.0573781921574029,3
0.05,0.00196474998185846,0.972244893010445,-13.1815318106432,0.00816537180478543,19
0.1,0.00196474998185846,0.993212001439557,-6.33531998241865,0.0167841806131989,9
0.3,0.00196474998185846,0.999407881705934,-1.64959875238888,0.0573781921574029,3
0.05,0.00197498964743944,0.971966924068483,-13.2476168766507,0.00816537180478543,19
0.1,0.00197498964743944,0.993141792198166,-6.36802024581904,0.0167841806131989,9
0.3,0.00197498964743944,0.999401699381988,-1.65818764195145,0.0573781921574029,3
0.05,0.0019852826789714,0.971686292304297,-13.3140071262376,0.00816537180478543,19
0.1,0.0019852826789714,0.993070864372389,-6.40088599858184,0.0167841806131989,9
0.3,0.0019852826789714,0.999395452567623,-1.6668211637205,0.0573781921574029,3
0.05,0.00199562935458106,0.971402974619877,-13.3807035793532,0.00816537180478543,19
0.1,0.00199562935458106,0.992999210765204,-6.4339180270692,0.0167841806131989,9
0.3,0.00199562935458106,0.999389140591359,-1.67549954825888,0.0573781921574029,3
0.05,0.00200602995384467,0.971116947764644,-13.447707253424,0.00816537180478543,19
0.1,0.00200602995384467,0.992926824110771,-6.46711712058234,0.0167841806131989,9
0.3,0.00200602995384467,0.999382762774751,-1.68422302729898,0.0573781921574029,3
0.05,0.00201648475779554,0.97082818833542,-13.5150191632446,0.00816537180478543,19
0.1,0.00201648475779554,0.992853697073843,-6.50048407135959,0.0167841806131989,9
0.3,0.00201648475779554,0.999376318432317,-1.69299183374835,0.0573781921574029,3
0.05,0.00202699404893163,0.970536672776423,-13.5826403208672,0.00816537180478543,19
0.1,0.00202699404893163,0.99277982224917,-6.5340196745742,0.0167841806131989,9
0.3,0.00202699404893163,0.999369806871464,-1.70180620169528,0.0573781921574029,3
0.05,0.00203755811122319,0.97024237737928,-13.6505717354882,0.00816537180478543,19
0.1,0.00203755811122319,0.992705192160903,-6.56772472833185,0.0167841806131989,9
0.3,0.00203755811122319,0.999363227392419,-1.71066636641448,0.0573781921574029,3
0.05,0.00204817723012045,0.969945278283073,-13.7188144133353,0.00816537180478543,19
0.1,0.00204817723012045,0.992629799261994,-6.60160003366795,0.0167841806131989,9
0.3,0.00204817723012045,0.99935657928815,-1.71957256437267,0.0573781921574029,3
0.05,0.00205885169256131,0.969645351474389,-13.7873693575516,0.00816537180478543,19
0.1,0.00205885169256131,0.99255363593359,-6.63564639454463,0.0167841806131989,9
0.3,0.00205885169256131,0.999349861844293,-1.72852503323433,0.0573781921574029,3
0.05,0.00206958178697908,0.969342572787433,-13.8562375680788,0.00816537180478543,19
0.1,0.00206958178697908,0.992476694484426,-6.66986461784742,0.0167841806131989,9
0.3,0.00206958178697908,0.999343074339082,-1.73752401186736,0.0573781921574029,3
0.05,0.00208036780331033,0.969036917904131,-13.9254200415388,0.00816537180478543,19
0.1,0.00208036780331033,0.992398967150211,-6.70425551338173,0.0167841806131989,9
0.3,0.00208036780331033,0.999336216043264,-1.74656974034882,0.0573781921574029,3
0.05,0.00209121003300268,0.968728362354294,-13.9949177711138,0.00816537180478543,19
0.1,0.00209121003300268,0.992320446093016,-6.73881989386901,0.0167841806131989,9
0.3,0.00209121003300268,0.999329286220027,-1.75566245997064,0.0573781921574029,3
0.05,0.00210210876902266,0.968416881515765,-14.0647317464248,0.00816537180478543,19
0.1,0.00210210876902266,0.992241123400652,-6.77355857494256,0.0167841806131989,9
0.3,0.00210210876902266,0.999322284124923,-1.76480241324543,0.0573781921574029,3
0.05,0.00211306430586368,0.968102450614649,-14.1348629534086,0.00816537180478543,19
0.1,0.00211306430586368,0.992160991086051,-6.80847237514314,0.0167841806131989,9
0.3,0.00211306430586368,0.999315209005786,-1.77398984391224,0.0573781921574029,3
0.05,0.00212407693955394,0.967785044725532,-14.2053123741933,0.00816537180478543,19
0.1,0.00212407693955394,0.992080041086639,-6.84356211591423,0.0167841806131989,9
0.3,0.00212407693955394,0.999308060102658,-1.78322499694235,0.0573781921574029,3
0.05,0.00213514696766446,0.967464638771739,-14.2760809869722,0.00816537180478543,19
0.1,0.00213514696766446,0.991998265263704,-6.87882862159698,0.0167841806131989,9
0.3,0.00213514696766446,0.999300836647701,-1.79250811854513,0.0573781921574029,3
0.05,0.00214627468931709,0.967141207525637,-14.3471697658761,0.00816537180478543,19
0.1,0.00214627468931709,0.991915655401765,-6.91427271942483,0.0167841806131989,9
0.3,0.00214627468931709,0.999293537865124,-1.80183945617387,0.0573781921574029,3
0.05,0.00215746040519262,0.966814725608941,-14.418579680844,0.00816537180478543,19
0.1,0.00215746040519262,0.991832203207941,-6.94989523951792,0.0167841806131989,9
0.3,0.00215746040519262,0.9992861629711,-1.81121925853166,0.0573781921574029,3
0.05,0.00216870441753891,0.966485167493088,-14.4903116974924,0.00816537180478543,19
0.1,0.00216870441753891,0.991747900311304,-6.985697014877,0.0167841806131989,9
0.3,0.00216870441753891,0.999278711173675,-1.82064777557726,0.0573781921574029,3
0.05,0.00218000703017902,0.966152507499604,-14.562366776983,0.00816537180478543,19
0.1,0.00218000703017902,0.991662738262239,-7.0216788813772,0.0167841806131989,9
0.3,0.00218000703017902,0.999271181672697,-1.83012525853104,0.0573781921574029,3
0.05,0.00219136854851943,0.965816719800531,-14.6347458758886,0.00816537180478543,19
0.1,0.00219136854851943,0.9915767085318,-7.05784167776129,0.0167841806131989,9
0.3,0.00219136854851943,0.999263573659723,-1.83965195988088,0.0573781921574029,3
0.05,0.00220278927955835,0.965477778418883,-14.7074499460577,0.00816537180478543,19
0.1,0.00220278927955835,0.991489802511059,-7.0941862456328,0.0167841806131989,9
0.3,0.00220278927955835,0.999255886317938,-1.84922813338816,0.0573781921574029,3
0.05,0.00221426953189392,0.965135657229115,-14.780479934477,0.00816537180478543,19
0.1,0.00221426953189392,0.991402011510448,-7.13071342944855,0.0167841806131989,9
0.3,0.00221426953189392,0.999248118822067,-1.85885403409369,0.0573781921574029,3
0.05,0.00222580961573264,0.964790329957668,-14.8538367831332,0.00816537180478543,19
0.1,0.00222580961573264,0.991313326759111,-7.1674240765111,0.0167841806131989,9
0.3,0.00222580961573264,0.999240270338291,-1.86852991832377,0.0573781921574029,3
0.05,0.00223740984289766,0.964441770183493,-14.9275214288721,0.00816537180478543,19
0.1,0.00223740984289766,0.991223739404244,-7.20431903696059,0.0167841806131989,9
0.3,0.00223740984289766,0.999232340024154,-1.87825604369611,0.0573781921574029,3
0.05,0.0022490705268373,0.964089951338677,-15.001534803257,0.00816537180478543,19
0.1,0.0022490705268373,0.991133240510423,-7.24139916376643,0.0167841806131989,9
0.3,0.0022490705268373,0.99922432702848,-1.88803266912597,0.0573781921574029,3
0.05,0.00226079198263346,0.963734846709039,-15.0758778324252,0.00816537180478543,19
0.1,0.00226079198263346,0.991041821058953,-7.2786653127185,0.0167841806131989,9
0.3,0.00226079198263346,0.999216230491283,-1.89786005483215,0.0573781921574029,3
0.05,0.00227257452701014,0.963376429434812,-15.1505514369423,0.00816537180478543,19
0.1,0.00227257452701014,0.990949471947187,-7.31611834241797,0.0167841806131989,9
0.3,0.00227257452701014,0.999208049543672,-1.90773846234309,0.0573781921574029,3
0.05,0.00228441847834202,0.963014672511343,-15.2255565316559,0.00816537180478543,19
0.1,0.00228441847834202,0.990856183987857,-7.35375911426783,0.0167841806131989,9
0.3,0.00228441847834202,0.999199783307766,-1.91766815450296,0.0573781921574029,3
0.05,0.00229632415666304,0.962649548789823,-15.300894025547,0.00816537180478543,19
0.1,0.00229632415666304,0.990761947908405,-7.39158849246295,0.0167841806131989,9
0.3,0.00229632415666304,0.999191430896594,-1.92764939547778,0.0573781921574029,3
0.05,0.00230829188367506,0.962281030978085,-15.37656482158,0.00816537180478543,19
0.1,0.00230829188367506,0.990666754350301,-7.42960734397979,0.0167841806131989,9
0.3,0.00230829188367506,0.999182991414012,-1.93768245076158,0.0573781921574029,3
0.05,0.00232032198275656,0.961909091641406,-15.4525698165508,0.00816537180478543,19
0.1,0.00232032198275656,0.990570593868355,-7.46781653856569,0.0167841806131989,9
0.3,0.00232032198275656,0.999174463954601,-1.94776758718253,0.0573781921574029,3
0.05,0.00233241477897135,0.961533703203377,-15.5289099009338,0.00816537180478543,19
0.1,0.00233241477897135,0.990473456930049,-7.50621694872779,0.0167841806131989,9
0.3,0.00233241477897135,0.999165847603573,-1.95790507290913,0.0573781921574029,3
0.05,0.00234457059907739,0.961154837946799,-15.6055859587267,0.00816537180478543,19
0.1,0.00234457059907739,0.990375333914839,-7.5448094497215,0.0167841806131989,9
0.3,0.00234457059907739,0.999157141436682,-1.96809517745642,0.0573781921574029,3
0.05,0.00235678977153558,0.960772468014625,-15.6825988672941,0.00816537180478543,19
0.1,0.00235678977153558,0.990276215113466,-7.58359491953856,0.0167841806131989,9
0.3,0.00235678977153558,0.999148344520114,-1.97833817169218,0.0573781921574029,3
0.05,0.00236907262651867,0.960386565410949,-15.7599494972093,0.00816537180478543,19
0.1,0.00236907262651867,0.990176090727267,-7.62257423889468,0.0167841806131989,9
0.3,0.00236907262651867,0.999139455910406,-1.98863432784319,0.0573781921574029,3
0.05,0.00238141949592017,0.959997102002033,-15.8376387120943,0.00816537180478543,19
0.1,0.00238141949592017,0.990074950867481,-7.6617482912168,0.0167841806131989,9
0.3,0.00238141949592017,0.999130474654331,-1.99898391950149,0.0573781921574029,3
0.05,0.00239383071336331,0.959604049517372,-15.9156673684585,0.00816537180478543,19
0.1,0.00239383071336331,0.989972785554548,-7.7011179626298,0.0167841806131989,9
0.3,0.00239383071336331,0.999121399788808,-2.00938722163063,0.0573781921574029,3
0.05,0.00240630661421007,0.959207379550824,-15.9940363155358,0.00816537180478543,19
0.1,0.00240630661421007,0.989869584717412,-7.74068414194289,0.0167841806131989,9
0.3,0.00240630661421007,0.9991122303408,-2.019844510572,0.0573781921574029,3
0.05,0.0024188475355702,0.958807063561753,-16.0727463951192,0.00816537180478543,19
0.1,0.0024188475355702,0.989765338192815,-7.78044772063544,0.0167841806131989,9
0.3,0.0024188475355702,0.999102965327209,-2.03035606405116,0.0573781921574029,3
0.05,0.00243145381631041,0.958403072876256,-16.1517984413954,0.00816537180478543,19
0.1,0.00243145381631041,0.989660035724595,-7.82040959284242,0.0167841806131989,9
0.3,0.00243145381631041,0.999093603754774,-2.04092216118412,0.0573781921574029,3
0.05,0.00244412579706344,0.957995378688394,-16.2311932807761,0.00816537180478543,19
0.1,0.00244412579706344,0.989553666962978,-7.8605706553394,0.0167841806131989,9
0.3,0.00244412579706344,0.999084144619972,-2.05154308248377,0.0573781921574029,3
0.05,0.00245686382023731,0.957583952061522,-16.3109317317287,0.00816537180478543,19
0.1,0.00245686382023731,0.989446221463865,-7.90093180752694,0.0167841806131989,9
0.3,0.00245686382023731,0.999074586908904,-2.0622191098662,0.0573781921574029,3
0.05,0.00246966823002458,0.957168763929608,-16.3910146046053,0.00816537180478543,19
0.1,0.00246966823002458,0.989337688688123,-7.94149395141472,0.0167841806131989,9
0.3,0.00246966823002458,0.999064929597197,-2.07295052665714,0.0573781921574029,3
0.05,0.00248253937241161,0.956749785098646,-16.4714427014693,0.00816537180478543,19
0.1,0.00248253937241161,0.989228058000869,-7.98225799160491,0.0167841806131989,9
0.3,0.00248253937241161,0.999055171649896,-2.08373761759834,0.0573781921574029,3
0.05,0.00249547759518797,0.956326986248109,-16.5522168159218,0.00816537180478543,19
0.1,0.00249547759518797,0.989117318670756,-8.02322483527536,0.0167841806131989,9
0.3,0.00249547759518797,0.999045312021349,-2.09458066885404,0.0573781921574029,3
0.05,0.00250848324795575,0.955900337932428,-16.6333377329251,0.00816537180478543,19
0.1,0.00250848324795575,0.989005459869252,-8.064395392162,0.0167841806131989,9
0.3,0.00250848324795575,0.99903534965511,-2.10547996801737,0.0573781921574029,3
0.05,0.00252155668213909,0.955469810582552,-16.7148062286248,0.00816537180478543,19
0.1,0.00252155668213909,0.988892470669915,-8.10577057454085,0.0167841806131989,9
0.3,0.00252155668213909,0.999025283483814,-2.1164358041169,0.0573781921574029,3
0.05,0.00253469825099366,0.955035374507544,-16.7966230701715,0.00816537180478543,19
0.1,0.00253469825099366,0.98877834004768,-8.14735129720964,0.0167841806131989,9
0.3,0.00253469825099366,0.99901511242908,-2.12744846762305,0.0573781921574029,3
0.05,0.00254790830961614,0.954596999896229,-16.878789015539,0.00816537180478543,19
0.1,0.00254790830961614,0.988663056878128,-8.18913847746867,0.0167841806131989,9
0.3,0.00254790830961614,0.999004835401389,-2.13851825045466,0.0573781921574029,3
0.05,0.00256118721495391,0.954154656818901,-16.9613048133429,0.00816537180478543,19
0.1,0.00256118721495391,0.988546609936761,-8.23113303510126,0.0167841806131989,9
0.3,0.00256118721495391,0.998994451299972,-2.14964544598549,0.0573781921574029,3
0.05,0.00257453532581461,0.953708315229078,-17.0441712026558,0.00816537180478543,19
0.1,0.00257453532581461,0.988428987898275,-8.27333589235373,0.0167841806131989,9
0.3,0.00257453532581461,0.9989839590127,-2.16083034905076,0.0573781921574029,3
0.05,0.00258795300287591,0.953257944965313,-17.1273889128227,0.00816537180478543,19
0.1,0.00258795300287591,0.988310179335829,-8.31574797391469,0.0167841806131989,9
0.3,0.00258795300287591,0.998973357415963,-2.17207325595374,0.0573781921574029,3
0.05,0.00260144060869519,0.952803515753063,-17.2109586632732,0.00816537180478543,19
0.1,0.00260144060869519,0.988190172720318,-8.35837020689384,0.0167841806131989,9
0.3,0.00260144060869519,0.998962645374557,-2.1833744644723,0.0573781921574029,3
0.05,0.00261499850771939,0.952344997206603,-17.2948811633333,0.00816537180478543,19
0.1,0.00261499850771939,0.988068956419635,-8.40120352080023,0.0167841806131989,9
0.3,0.00261499850771939,0.99895182174156,-2.19473427386553,0.0573781921574029,3
0.05,0.00262862706629481,0.951882358831013,-17.3791571120357,0.00816537180478543,19
0.1,0.00262862706629481,0.987946518697941,-8.44424884751993,0.0167841806131989,9
0.3,0.00262862706629481,0.998940885358221,-2.20615298488036,0.0573781921574029,3
0.05,0.00264232665267705,0.951415570024205,-17.4637871979275,0.00816537180478543,19
0.1,0.00264232665267705,0.987822847714929,-8.4875071212931,0.0167841806131989,9
0.3,0.00264232665267705,0.998929835053832,-2.21763089975817,0.0573781921574029,3
0.05,0.00265609763704094,0.950944600079019,-17.5487720988774,0.00816537180478543,19
0.1,0.00265609763704094,0.987697931525088,-8.53097927869045,0.0167841806131989,9
0.3,0.00265609763704094,0.99891866964561,-2.22916832224148,0.0573781921574029,3
0.05,0.00266994039149055,0.950469418185367,-17.6341124818814,0.00816537180478543,19
0.1,0.00266994039149055,0.987571758076968,-8.57466625858923,0.0167841806131989,9
0.3,0.00266994039149055,0.998907387938575,-2.24076555758058,0.0573781921574029,3
0.05,0.00268385529006922,0.949989993432454,-17.7198090028663,0.00816537180478543,19
0.1,0.00268385529006922,0.987444315212438,-8.61856900214846,0.0167841806131989,9
0.3,0.00268385529006922,0.998895988725422,-2.25242291254024,0.0573781921574029,3
0.05,0.00269784270876973,0.949506294811035,-17.8058623064927,0.00816537180478543,19
0.1,0.00269784270876973,0.987315590665954,-8.66268845278365,0.0167841806131989,9
0.3,0.00269784270876973,0.998884470786402,-2.2641406954064,0.0573781921574029,3
0.05,0.00271190302554436,0.949018291215742,-17.8922730259553,0.00816537180478543,19
0.1,0.00271190302554436,0.98718557206381,-8.70702555614077,0.0167841806131989,9
0.3,0.00271190302554436,0.998872832889186,-2.27591921599288,0.0573781921574029,3
0.05,0.00272603662031521,0.948525951447484,-17.9790417827835,0.00816537180478543,19
0.1,0.00272603662031521,0.987054246923407,-8.75158126006983,0.0167841806131989,9
0.3,0.00272603662031521,0.998861073788747,-2.28775878564816,0.0573781921574029,3
0.05,0.0027402438749844,0.948029244215892,-18.0661691866389,0.00816537180478543,19
0.1,0.0027402438749844,0.986921602652512,-8.79635651459758,0.0167841806131989,9
0.3,0.0027402438749844,0.998849192227226,-2.29965971726207,0.0573781921574029,3
0.05,0.00275452517344438,0.947528138141828,-18.1536558351121,0.00816537180478543,19
0.1,0.00275452517344438,0.986787626548508,-8.84135227189962,0.0167841806131989,9
0.3,0.00275452517344438,0.998837186933802,-2.31162232527259,0.0573781921574029,3
0.05,0.00276888090158837,0.947022601759967,-18.2415023135187,0.00816537180478543,19
0.1,0.00276888090158837,0.986652305797664,-8.88656948627196,0.0167841806131989,9
0.3,0.00276888090158837,0.998825056624559,-2.32364692567264,0.0573781921574029,3
0.05,0.00278331144732072,0.946512603521429,-18.3297091946929,0.00816537180478543,19
0.1,0.00278331144732072,0.986515627474389,-8.93200911410183,0.0167841806131989,9
0.3,0.00278331144732072,0.998812800002358,-2.33573383601685,0.0573781921574029,3
0.05,0.00279781720056741,0.945998111796488,-18.4182770387806,0.00816537180478543,19
0.1,0.00279781720056741,0.986377578540494,-8.97767211383778,0.0167841806131989,9
0.3,0.00279781720056741,0.998800415756697,-2.3478833754284,0.0573781921574029,3
0.05,0.00281239855328662,0.945479094877334,-18.5072063930305,0.00816537180478543,19
0.1,0.00281239855328662,0.986238145844448,-9.02355944595919,0.0167841806131989,9
0.3,0.00281239855328662,0.998787902563579,-2.36009586460583,0.0573781921574029,3
0.05,0.00282705589947926,0.944955520980906,-18.5964977915845,0.00816537180478543,19
0.1,0.00282705589947926,0.986097316120638,-9.06967207294501,0.0167841806131989,9
0.3,0.00282705589947926,0.998775259085375,-2.3723716258299,0.0573781921574029,3
0.05,0.00284178963519968,0.944427358251797,-18.6861517552669,0.00816537180478543,19
0.1,0.00284178963519968,0.985955075988633,-9.11601095924184,0.0167841806131989,9
0.3,0.00284178963519968,0.998762483970683,-2.38471098297041,0.0573781921574029,3
0.05,0.00285660015856634,0.943894574765198,-18.7761687913713,0.00816537180478543,19
0.1,0.00285660015856634,0.985811411952441,-9.16257707123128,0.0167841806131989,9
0.3,0.00285660015856634,0.998749575854192,-2.39711426149313,0.0573781921574029,3
0.05,0.00287148786977254,0.943357138529951,-18.8665493934476,0.00816537180478543,19
0.1,0.00287148786977254,0.985666310399772,-9.20937137719656,0.0167841806131989,9
0.3,0.00287148786977254,0.998736533356539,-2.40958178846664,0.0573781921574029,3
0.05,0.00288645317109729,0.942815017491641,-18.9572940410874,0.00816537180478543,19
0.1,0.00288645317109729,0.985519757601301,-9.25639484728847,0.0167841806131989,9
0.3,0.00288645317109729,0.998723355084165,-2.42211389256923,0.0573781921574029,3
0.05,0.00290149646691616,0.942268179535745,-19.0484031997075,0.00816537180478543,19
0.1,0.00290149646691616,0.985371739709931,-9.30364845349045,0.0167841806131989,9
0.3,0.00290149646691616,0.998710039629178,-2.43471090409585,0.0573781921574029,3
0.05,0.00291661816371216,0.941716592490889,-19.1398773203331,0.00816537180478543,19
0.1,0.00291661816371216,0.985222242760057,-9.35113316958309,0.0167841806131989,9
0.3,0.00291661816371216,0.998696585569198,-2.44737315496499,0.0573781921574029,3
0.05,0.00293181867008681,0.941160224132139,-19.2317168393801,0.00816537180478543,19
0.1,0.00293181867008681,0.985071252666836,-9.39884997110776,0.0167841806131989,9
0.3,0.00293181867008681,0.99868299146722,-2.46010097872566,0.0573781921574029,3
0.05,0.00294709839677111,0.940599042184373,-19.3239221784352,0.00816537180478543,19
0.1,0.00294709839677111,0.984918755225447,-9.44679983532941,0.0167841806131989,9
0.3,0.00294709839677111,0.998669255871459,-2.47289471056429,0.0573781921574029,3
0.05,0.00296245775663665,0.940033014325726,-19.416493744036,0.00816537180478543,19
0.1,0.00296245775663665,0.984764736110372,-9.49498374119882,0.0167841806131989,9
0.3,0.00296245775663665,0.998655377315205,-2.48575468731177,0.0573781921574029,3
0.05,0.00297789716470681,0.9394621081911,-19.5094319274494,0.00816537180478543,19
0.1,0.00297789716470681,0.984609180874656,-9.5434026693138,0.0167841806131989,9
0.3,0.00297789716470681,0.998641354316668,-2.49868124745034,0.0573781921574029,3
0.05,0.00299341703816791,0.938886291375748,-19.6027371044498,0.00816537180478543,19
0.1,0.00299341703816791,0.984452074949192,-9.59205760187977,0.0167841806131989,9
0.3,0.00299341703816791,0.998627185378831,-2.51167473112064,0.0573781921574029,3
0.05,0.00300901779638055,0.938305531438927,-19.6964096350955,0.00816537180478543,19
0.1,0.00300901779638055,0.984293403641982,-9.64094952266939,0.0167841806131989,9
0.3,0.00300901779638055,0.998612868989292,-2.52473548012869,0.0573781921574029,3
0.05,0.00302469986089087,0.937719795907625,-19.7904498635046,0.00816537180478543,19
0.1,0.00302469986089087,0.984133152137432,-9.69007941698156,0.0167841806131989,9
0.3,0.00302469986089087,0.998598403620108,-2.53786383795288,0.0573781921574029,3
0.05,0.00304046365544201,0.937129052280352,-19.88485811763,0.00816537180478543,19
0.1,0.00304046365544201,0.983971305495622,-9.73944827159939,0.0167841806131989,9
0.3,0.00304046365544201,0.998583787727643,-2.55106014975102,0.0573781921574029,3
0.05,0.0030563096059855,0.936533268031023,-19.9796347090336,0.00816537180478543,19
0.1,0.0030563096059855,0.983807848651594,-9.78905707474748,0.0167841806131989,9
0.3,0.0030563096059855,0.998569019752405,-2.56432476236736,0.0573781921574029,3
0.05,0.00307223814069281,0.935932410612882,-20.0747799326595,0.00816537180478543,19
0.1,0.00307223814069281,0.983642766414638,-9.8389068160482,0.0167841806131989,9
0.3,0.00307223814069281,0.998554098118889,-2.57765802433962,0.0573781921574029,3
0.05,0.00308824968996692,0.935326447462535,-20.1702940666068,0.00816537180478543,19
0.1,0.00308824968996692,0.983476043467582,-9.88899848647736,0.0167841806131989,9
0.3,0.00308824968996692,0.998539021235412,-2.59106028590607,0.0573781921574029,3
0.05,0.00310434468645392,0.934715346004024,-20.2661773719012,0.00816537180478543,19
0.1,0.00310434468645392,0.983307664366086,-9.93933307831864,0.0167841806131989,9
0.3,0.00310434468645392,0.998523787493957,-2.60453189901255,0.0573781921574029,3
0.05,0.0031205235650547,0.934099073652993,-20.3624300922661,0.00816537180478543,19
0.1,0.0031205235650547,0.983137613537941,-9.98991158511755,0.0167841806131989,9
0.3,0.0031205235650547,0.998508395269997,-2.61807321731959,0.0573781921574029,3
0.05,0.00313678676293676,0.933477597820933,-20.4590524538935,0.00816537180478543,19
0.1,0.00313678676293676,0.982965875282367,-10.0407350016341,0.0167841806131989,9
0.3,0.00313678676293676,0.998492842922341,-2.63168459620941,0.0573781921574029,3
0.05,0.00315313471954595,0.932850885919478,-20.5560446652134,0.00816537180478543,19
0.1,0.00315313471954595,0.98279243376932,-10.091804323795,0.0167841806131989,9
0.3,0.00315313471954595,0.998477128792959,-2.64536639279311,0.0573781921574029,3
0.05,0.00316956787661838,0.932218905364789,-20.6534069166635,0.00816537180478543,19
0.1,0.00316956787661838,0.982617273038804,-10.1431205486445,0.0167841806131989,9
0.3,0.00316956787661838,0.998461251206813,-2.65911896591767,0.0573781921574029,3
0.05,0.00318608667819236,0.93158162358203,-20.7511393804579,0.00816537180478543,19
0.1,0.00318608667819236,0.982440377000181,-10.1946846742945,0.0167841806131989,9
0.3,0.00318608667819236,0.99844520847169,-2.67294267617311,0.0573781921574029,3
0.05,0.00320269157062037,0.930939008009877,-20.8492422103557,0.00816537180478543,19
0.1,0.00320269157062037,0.982261729431495,-10.246497699874,0.0167841806131989,9
0.3,0.00320269157062037,0.998428998878024,-2.68683788589957,0.0573781921574029,3
0.05,0.00321938300258118,0.930291026105139,-20.9477155414285,0.00816537180478543,19
0.1,0.00321938300258118,0.98208131397879,-10.2985606254772,0.0167841806131989,9
0.3,0.00321938300258118,0.998412620698725,-2.70080495919443,0.0573781921574029,3
0.05,0.00323616142509189,0.92963764534744,-21.0465594898284,0.00816537180478543,19
0.1,0.00323616142509189,0.981899114155447,-10.3508744521105,0.0167841806131989,9
0.3,0.00323616142509189,0.998396072189004,-2.71484426191945,0.0573781921574029,3
0.05,0.00325302729152018,0.928978833243972,-21.1457741525552,0.00816537180478543,19
