time,quality_flag,co2_flux_ec,co2_flux_tea,H_ec,LE_ec,rand_err_co2_flux_ec,rand_err_H_ec,rand_err_LE_ec,air_temperature,sonic_temperature,RH,VPD,wind_speed,ustar,wind_dir,zL,TKE,w_var,ts_var,alpha_Ts,Vm_mean,wTs_cov,wTs_STEA,w_mean_tea,w_mean_abs
2020-06-18T00:30:00Z,TEA low flow rate,6.51038,,-14.7356,30.3716,0.685298,1.47842,3.426,294.585,291.418,57.7866,1075,2.29943,0.221093,310.542,0.0726618,0.286719,0.0758584,0.0191451,0.0401535128195591,0.0241266369348864,-0.0104633260077898,-0.011247908030261,0.0273088747739335,0.214700702492202
2020-06-18T01:00:00Z,OK,6.62472,8.53998578406825,-14.769,28.0185,0.701498,1.19284,3.00842,293.942,291.283,59.826,983.494,2.72069,0.251511,319.16,0.0494715,0.56661,0.0931531,0.0176135,-0.0965146690038117,0.0241155758130305,-0.0104979274233974,-0.010104675877088,0.0458431505263565,0.231751346356591
2020-06-18T01:30:00Z,Rain,10.1834,5.46999081152351,-27.4717,15.4382,1.76661,3.40794,7.50304,293.202,291.336,63.4735,854.267,2.4,0.260817,350.136,0.0825166,1.34218,0.10887,0.0571344,0.053364426856497,0.0241197291108865,-0.0206725236031242,-0.0141050080562665,0.10389031124192,0.259975814219484
2020-06-18T02:00:00Z,TEA low flow rate,7.39037,,-12.3846,19.8599,8.42504,2.17535,25.4656,292.73,290.944,66.2001,767.679,1.16269,0.102271,20.16,0.616993,0.269098,0.0362941,0.0641487,-0.218811005223204,0.0240867886087922,-0.00875729267567926,-0.00966743943833051,0.0886781926944719,0.161948999565347
2020-06-18T02:30:00Z,TEA low flow rate,29.0863,,-2.84298,-63.0574,13.6662,0.920208,30.9985,292.455,290.754,68.4323,704.839,1.596,0.118623,335.857,0.0907618,0.343867,0.0221447,0.0319273,0.249847506263612,0.0240714665138471,-0.00510335356866707,-0.00445784073047209,0.0672252921396469,0.123572466980045
2020-06-18T03:00:00Z,TEA low flow rate,6.4102,,-9.0091,16.0956,0.643508,0.645237,1.55449,292.245,290.572,70.3145,654.189,1.76161,0.112093,326.456,0.34086,0.0943809,0.023782,0.0223374,0.172238445211897,0.0240563791414117,-0.00604005982022899,-0.00528158997623803,0.0572995533675029,0.127037925776437
2020-06-18T03:30:00Z,TEA low flow rate,4.65964,,-6.91852,15.4717,0.627922,0.851414,2.15044,292.295,290.568,69.5359,673.436,1.35554,0.106008,312.423,0.309482,0.160714,0.0244156,0.0184751,-0.0321277988957058,0.0240561747123064,-0.00468396829246429,-0.00537651657655893,0.0418333221291109,0.123985118450915
2020-06-18T04:00:00Z,TEA low flow rate,5.9847,,-5.29362,13.729,0.760614,0.630576,2.13455,291.5,290.37,75.063,524.534,1.12342,0.0711572,334.958,0.7829,0.13851,0.014687,0.0199911,0.488788893467444,0.0240399274598943,-0.00359713647421665,-0.00259940972604222,0.0668728609421934,0.106672631105159
2020-06-18T04:30:00Z,TEA low flow rate,3.28521,,-2.76539,10.1083,0.749533,0.587458,2.42674,291.233,290.383,76.8395,479.078,0.593301,0.0804497,342.647,0.283001,0.119246,0.00904996,0.0144771,0.0234847752391968,0.0240412107780782,-0.00189976985574272,-0.00141508837804021,0.0539020434645477,0.0874232771953955
2020-06-18T05:00:00Z,TEA low flow rate,2.11267,,-3.2884,27.5906,0.719078,0.90788,3.87559,291.203,290.526,77.6853,460.715,1.356,0.113688,320.077,0.119241,0.14734,0.0225534,0.0171686,-1,0.0240529508572195,-0.00140587948846673,-0.00202404047331497,0.057303745980502,0.124565470068946
2020-06-18T05:30:00Z,TEA low flow rate,-0.442213,,-0.841263,29.6919,0.565092,0.232735,3.81731,291.3,290.697,75.7113,504.532,1.22668,0.128715,340.919,0.0210216,0.135027,0.029228,0.00534734,0.613509538176647,0.0240670233549283,0.000552051879889348,0.00039163993837341,0.0900405278920228,0.149775686580152
2020-06-18T06:00:00Z,Flux quality flag 1,3.85185,-2.42071649849079,-3.22101,39.7401,0.758442,0.667829,6.17431,291.037,290.635,78.1412,446.617,0.779663,0.0994478,5.74966,0.174504,0.194757,0.0210871,0.0111216,-1,0.0240617708529771,-0.000928064369396544,-0.000527842933299527,0.0433130858681474,0.117307895744265
2020-06-18T06:30:00Z,Flux quality flag 1,-2.91077,-2.21984711728613,1.69278,48.6238,0.507766,0.695659,5.81915,291.086,290.779,77.6492,458.075,0.771464,0.1236,349.912,-0.0477692,0.20235,0.0176616,0.0144565,0.535209570394179,0.0240743317427986,0.00340946127009314,0.00246863283169708,0.00933316448602633,0.103403839593492
2020-06-18T07:00:00Z,OK,-5.67624,-4.27516630310399,12.1481,64.9489,0.721956,1.51289,6.63314,291.48,290.944,76.042,503.317,1.65949,0.149707,338.957,-0.192919,0.200039,0.0380418,0.0271136,0.170798517613252,0.0240876120528902,0.0127183297372086,0.0118531706490729,-0.00929295942450089,0.150728276852361
2020-06-18T07:30:00Z,OK,-7.29159,-6.40828667101183,19.3369,67.3085,1.00709,2.37147,7.53468,291.837,291.175,73.1774,576.24,1.00001,0.15047,335.36,-0.302444,0.15577,0.0368928,0.0395366,0.0714195678956707,0.024106902137658,0.0190716787303486,0.0157154480024329,0.00360099262061077,0.151238763784758
2020-06-18T08:00:00Z,OK,-15.8774,-13.3671315224507,53.4544,127.133,2.16387,6.54773,16.9265,291.777,291.307,73.9872,556.724,0.402556,0.167737,238.159,-0.603531,0.401484,0.0577691,0.107798,0.152555795199905,0.0241179416275703,0.0501106164046912,0.0370367066002234,-0.00495719003378468,0.199174369738422
2020-06-18T08:30:00Z,OK,-27.1051,-23.4674454027318,74.8852,199.62,2.81064,7.08009,17.2948,292.065,291.775,73.5822,575.684,1.88305,0.28337,165.32,-0.175356,0.71266,0.112272,0.144908,0.181563235599315,0.0241577631622815,0.07541800094524,0.0726933815662229,-0.0260115673171232,0.268645756818944
2020-06-18T09:00:00Z,OK,-26.2394,-25.884365002223,79.2942,220.677,3.52733,8.63544,20.438,292.403,292.26,69.7978,672.175,1.88355,0.309134,189.32,-0.143029,0.671149,0.120949,0.160754,0.333895257285548,0.02419597925775,0.0717418613123785,0.0656504223261838,0.0287573564351831,0.26148411711335
2020-06-18T09:30:00Z,OK,-16.3048,-23.8109729196596,22.2247,168.182,1.70097,3.27997,14.7634,292.865,292.425,69.5073,698.391,2.45242,0.289179,155.612,-0.0489689,0.944709,0.120937,0.0509766,0.253291189703749,0.0242100940601346,0.0252414411907496,0.0340252023359208,-0.00719345493493784,0.270680259575403
2020-06-18T10:00:00Z,OK,-20.5035,-19.7695435792773,7.3363,211.43,1.79971,2.7655,21.1529,293.311,292.244,68.2902,746.647,3.67989,0.430038,156.83,-0.00491505,1.24174,0.238173,0.0415846,-0.255433857730418,0.0241946660403438,0.0152920039707772,0.0136786965377183,-0.0197503024810712,0.384303657071854
2020-06-18T10:30:00Z,OK,-13.8422,-19.5058161565996,19.7059,138.574,1.1635,4.82164,12.2454,293.709,291.571,71.8967,678.167,4.74381,0.551743,161.349,-0.00624964,1.5161,0.346985,0.0648466,0.0526968551939131,0.0241392952443837,0.0223788412756407,0.0167678468404004,-0.00930124920304979,0.463017669299616
2020-06-18T11:00:00Z,OK,-15.3461,-15.2831465315119,39.5541,136.518,1.46826,3.3838,11.788,294.074,291.459,71.6237,700.317,4.27926,0.558353,177.007,-0.0121034,1.49008,0.311352,0.0372544,0.0846194375302742,0.0241294461378338,0.0354746846884951,0.033074129143649,-0.00847932458918308,0.434806570677234
2020-06-18T11:30:00Z,OK,-11.4283,-11.2573451865519,18.2565,92.4382,0.938185,1.93717,7.86579,294.085,291.332,72.9622,667.759,3.97986,0.475075,171.423,-0.00906878,0.957206,0.260792,0.0206169,0.0323750709145407,0.0241197386181242,0.0188508390373079,0.0189373339634232,0.00398288223153043,0.400346961463485
2020-06-18T12:00:00Z,OK,-6.65844,-8.41618274390922,12.184,89.8187,0.814085,3.24136,11.302,293.619,291.258,76.7742,557.356,3.42954,0.422145,174.25,-0.00862574,0.994154,0.201644,0.0398689,0.563470464433796,0.0241127690699685,0.0131133666167979,0.0130512216581563,-0.00505566591043273,0.342761804648194
2020-06-18T12:30:00Z,OK,-5.64865,-5.51330035464649,0.956674,70.7773,0.529227,1.99745,7.46257,292.81,290.779,80.8014,438.235,3.44211,0.352281,154.473,-0.00116545,0.670203,0.149583,0.0194502,-0.445141205502861,0.0240735534630166,0.0043188014572093,0.00510684066490036,0.0160573702182106,0.29889099745238
2020-06-18T13:00:00Z,OK,-6.62721,-5.38107123515377,1.11324,73.6464,1.13379,2.58359,6.60206,292.693,290.483,79.975,453.779,3.91529,0.429863,158.574,-0.000746488,0.938848,0.213072,0.0284165,-0.790686169978194,0.0240491273532403,0.00485510029442159,0.0019947362535779,0.0179024803238203,0.362279847900274
2020-06-18T13:30:00Z,OK,-5.34361,-8.37763298517841,5.6481,54.5487,0.66977,1.00726,5.52596,292.507,290.198,80.5239,436.256,4.23809,0.467022,162.693,-0.00295338,1.14778,0.266261,0.0095904,-0.0545791613707806,0.0240257701292314,0.0073481598208289,0.00431323089845251,-0.0176162246514828,0.399362479933727
2020-06-18T14:00:00Z,OK,-8.59069,-7.47650400178678,31.434,60.7984,0.747647,2.13919,5.83268,292.448,290.246,80.329,439.026,4.29005,0.500524,175.058,-0.0133526,1.2226,0.2851,0.0215955,0.0703822156421933,0.0240296969400582,0.02690043881453,0.0213933797671463,-0.0224291948299372,0.415023345364054
2020-06-18T14:30:00Z,OK,-3.75381,-6.09475685206807,16.8444,57.0149,0.690405,2.76434,6.00894,291.772,290.098,84.0274,341.759,4.10369,0.508895,170.336,-0.0068079,1.53705,0.26754,0.0333534,0.0948996459344999,0.0240169279955491,0.015116074611962,0.0175518432948084,0.0164710093160207,0.397540243082913
2020-06-18T15:00:00Z,Flux quality flag 2,1.99156,0.0599706401163537,15.4211,47.4549,1.33823,3.1618,10.2507,291.507,289.536,83.6843,343.341,4.39232,0.486015,169.035,-0.00715544,1.5318,0.273443,0.0355602,-0.125974798594353,0.0239704189373834,0.014401645177991,0.00989956523437257,-0.0115963726027421,0.402620102731872
2020-06-18T15:30:00Z,OK,-4.84636,-1.41993548539839,35.5821,45.012,0.95557,2.56285,5.37792,291.156,289.352,85.2183,304.28,4.24241,0.492232,178.572,-0.0158929,1.32022,0.290792,0.0278863,0.0580155755640226,0.0239552955223185,0.0299595412826396,0.0244150346730262,0.00869712357868113,0.419847850112511
2020-06-18T16:00:00Z,OK,-3.02458,-0.0571213818512045,25.6115,23.2956,0.649869,1.83179,8.16897,291.308,289.206,84.8042,315.809,4.40444,0.504425,183.982,-0.0106296,1.26882,0.307472,0.0180451,0.0315040594134886,0.023943639251613,0.020777529762976,0.0219055483112622,-0.031873486939096,0.435363939996577
2020-06-18T16:30:00Z,OK,-0.646592,-0.971146662466722,15.3947,50.1061,0.247678,1.50551,5.08545,291.125,289.173,86.0466,286.671,3.5719,0.455253,180.989,-0.00869121,0.896583,0.246811,0.0112199,-0.0176522770751973,0.023940852817094,0.014722242175234,0.015779994990957,0.0119928066737244,0.380178122729533
2020-06-18T17:00:00Z,OK,1.56742,0.872423014461937,9.96804,45.1187,0.0730669,1.04035,4.2252,290.445,289.127,86.9008,257.815,3.68299,0.40882,183.783,-0.00777198,0.830677,0.203878,0.00862315,0.0930636532409132,0.0239370356471025,0.0092115766495427,0.00967622693528876,-0.0251620052207985,0.349294073696402
2020-06-18T17:30:00Z,OK,-0.505367,1.08314943694194,9.79765,41.3333,0.219367,1.10526,3.6299,290.383,289.146,85.9552,275.35,3.16495,0.33794,182.418,-0.0135251,0.679156,0.149788,0.010805,0.0481734302966499,0.0239386068255503,0.00945634098479016,0.00849144006295609,-0.00626897118506293,0.297452001896451
2020-06-18T18:00:00Z,OK,2.23354,2.47628697252525,0.766537,39.5261,0.242352,0.921279,3.42084,290.196,289.056,85.2906,284.986,2.61996,0.330293,179.186,-0.00113344,0.614175,0.115629,0.00794838,0.965257669247379,0.0239309721403216,0.00170827059739124,0.00349303051261399,0.0315595359315015,0.260880865878413
2020-06-18T18:30:00Z,OK,2.47194,2.46580439847848,0.843176,27.5576,0.256618,0.553795,2.52886,290.124,289.073,84.192,304.874,2.22266,0.262959,179.622,-0.00247082,0.307952,0.0766852,0.00488113,0.3750921185861,0.023932620678546,0.00216834648569126,0.000892642258627171,-0.00425897468637792,0.216007263622743
2020-06-18T19:00:00Z,OK,5.92997,4.81725351966805,-11.5756,27.4424,0.515444,1.32303,2.24938,290.03,288.881,84.9574,288.392,2.20904,0.226287,163.521,0.0532288,0.305512,0.0608106,0.0179791,0.223655543321681,0.0239167149130907,-0.00791632491396117,-0.0060899364721961,0.0123825590537315,0.189390080913229
2020-06-18T19:30:00Z,OK,6.61439,7.15609749313667,-14.8343,20.6541,0.741804,1.29679,2.19504,290.073,288.618,84.8477,291.28,2.36934,0.258211,159.03,0.0459117,0.449923,0.0869,0.0138326,-0.0929911627488043,0.0238947562361632,-0.0104828696586933,-0.0107756602263282,0.0098773939865164,0.2236939517251
2020-06-18T20:00:00Z,OK,7.3165,9.0547042385965,-12.6728,19.6929,0.65682,1.44388,2.71868,289.936,288.349,84.7492,290.654,2.55991,0.269375,149.855,0.0345459,0.372356,0.0925833,0.0164181,0.265802307160242,0.0238723902000664,-0.00901984772302405,-0.00958892358557589,0.00389419690426686,0.235150687553932
2020-06-18T20:30:00Z,OK,7.81879,8.75048862125889,-16.3945,18.6582,0.725675,1.27317,2.55572,289.882,288.17,86.2237,261.652,2.49844,0.263592,155.263,0.047696,0.330425,0.0914439,0.0138204,-0.0598543635956942,0.0238574726231977,-0.0122898507715302,-0.011121265552359,-0.0148311317645411,0.236529551314905
2020-06-18T21:00:00Z,OK,6.69728,9.3266405704226,-16.044,18.2427,0.627481,1.11359,1.92568,289.64,288.049,88.0246,223.973,2.3977,0.216647,143.418,0.0840684,0.302786,0.0734231,0.0150435,0.0855899570529077,0.0238477828544924,-0.0118519193065298,-0.011669735653416,0.0108805798981056,0.212972548907254
2020-06-18T21:30:00Z,OK,5.64545,8.4268067261121,-18.6769,30.9317,0.818749,1.15808,8.10356,289.251,287.97,89.1697,197.6,2.62235,0.255756,152.218,0.0594868,0.351531,0.0991941,0.0127765,-0.0474222486169195,0.023841105718594,-0.0129987907315114,-0.012761753396176,-0.0139863244956237,0.24345056493644
2020-06-18T22:00:00Z,Rain,5.98949,8.43305779045729,-16.0674,22.5381,1.76602,1.08124,31.355,288.972,287.95,90.5804,168.819,2.65698,0.265814,156.636,0.0455838,0.378107,0.103019,0.0118923,0.0389662458836587,0.0238395616990028,-0.0116672370026601,-0.0115513804366281,0.0101510546387199,0.248443026220076
2020-06-18T22:30:00Z,Rain,15.0155,7.49348997340045,-1.63894,-194.164,11.3315,1.35638,70.7498,288.739,287.756,89.9684,177.128,2.60426,0.233314,156.973,0.00687651,0.355655,0.0932258,0.0164432,-0.102418141944375,0.023823459938654,-0.00948760533733646,-0.00990111095265796,-0.0101552407191169,0.235488636134626
2020-06-18T23:00:00Z,Rain,0.675241,8.66659912985737,-16.0196,46.2337,1.33242,1.05559,32.5294,288.588,287.597,89.2446,188.079,2.46624,0.270687,143.513,0.0430423,0.330281,0.0858994,0.0100685,0.0265453096965729,0.0238104232376625,-0.0105496585523908,-0.00937084634493499,0.00633784269207088,0.229954546218843
2020-06-18T23:30:00Z,Rain,5.48233,6.69297130128512,-9.97839,-0.391713,0.730303,0.867651,4.57932,288.537,287.544,89.8166,177.493,2.0428,0.201572,155.207,0.0649251,0.261171,0.0585025,0.0123982,-0.108212853696222,0.0238059027454174,-0.00785939460840597,-0.00777555018692105,-0.0160833237186284,0.183588849754342
2020-06-19T00:00:00Z,Rain,7.93074,9.56602201137916,-8.13094,-10.2944,1.34842,0.638746,8.19093,288.534,287.408,91.0159,156.555,2.03074,0.192637,147.959,0.0606112,0.257462,0.050747,0.00794063,0.0371503295799013,0.0237946127355429,-0.0066764735475534,-0.00649250759992399,0.0214975248020489,0.174627524638004
2020-06-19T00:30:00Z,OK,5.32953,10.0637058581216,-11.7956,30.5538,1.1317,0.920756,20.6562,288.452,287.395,92.6909,126.703,2.42423,0.248176,156.044,0.0411205,0.36214,0.0796775,0.00890339,-0.0206162545210531,0.0237935707870628,-0.00791931468402748,-0.00737644102663807,-0.0129499343692424,0.22075963039375
2020-06-19T01:00:00Z,OK,4.81602,7.6736770824182,-11.8365,-36.6567,0.962504,1.24124,25.2962,288.22,287.38,94.5323,93.3797,2.41176,0.237721,166.629,0.0469493,0.349989,0.0782444,0.0156153,-0.0534208772681439,0.0237921805209351,-0.0104996234731178,-0.00891687382060003,0.00457234260993706,0.216359906557038
2020-06-19T01:30:00Z,OK,5.46636,9.65664325853261,-10.1476,1.21515,3.41522,0.71947,19.9683,288.114,287.332,94.96,85.486,2.31762,0.25333,159.388,0.0332597,0.273144,0.0858197,0.006556,0.01824489698334,0.0237885102168157,-0.00776250146969746,-0.00798363742385203,-2.70321419513672e-05,0.226661643437653
2020-06-19T02:00:00Z,Flux quality flag 2,-15.2115,8.86240486347312,-12.0004,28.8994,15.7302,0.905584,16.9367,288.041,287.428,95.4208,77.3065,2.3286,0.260136,157.417,0.0363254,0.359865,0.0772979,0.007915,0.0274852519024621,0.0237964764883092,-0.00814951154230028,-0.00741440105458016,-0.00198919620797527,0.21494344995523
2020-06-19T02:30:00Z,Flux quality flag 2,-5.44618,7.97546613603655,-9.56162,-7.77671,12.0995,0.809347,,287.984,287.449,95.7298,71.8279,2.04221,0.196477,159.877,0.0671753,0.305125,0.0564224,0.00956326,-0.0800718823458414,0.0237978976375831,-0.00749590228390902,-0.00668313191611238,-0.00430301395485505,0.183835103963931
2020-06-19T03:00:00Z,Flux quality flag 1,5.72079,6.43593443364143,-6.82818,6.30426,4.15677,0.518616,11.161,287.914,287.392,95.5557,74.4177,2.07752,0.170685,153.579,0.0731712,0.191194,0.0466793,0.00825143,0.0367155441995735,0.0237932746115522,-0.00511362732839788,-0.00517792853404108,0.0175943785978872,0.16846501569149
2020-06-19T03:30:00Z,Flux quality flag 1,6.39348,7.53078444850231,-12.6307,18.4273,3.91948,0.772169,8.19932,287.888,287.365,95.6213,73.1966,2.46272,0.210713,149.229,0.0719406,0.307976,0.0675766,0.0104993,0.0954328631429337,0.0237909021197839,-0.00919038305053459,-0.00876886983585445,0.00409406528665702,0.203287863468156
2020-06-19T04:00:00Z,Flux quality flag 1,5.81552,6.47683459909276,-10.9872,6.22585,26.3548,0.702101,30.7935,287.954,287.375,95.319,78.5838,2.77806,0.241546,154.28,0.0415444,0.34576,0.0914875,0.00759603,0.0701431125102777,0.023791971710851,-0.00784074067999517,-0.008195241928451,-0.0126377512513938,0.232948664668505
2020-06-19T04:30:00Z,OK,1.64571,5.53818207646932,-5.96422,4.25773,0.402011,1.52756,3.3939,288.006,287.591,95.1694,81.3679,3.00623,0.314221,163.141,0.0102439,0.474441,0.137611,0.0147042,-0.0977186209131738,0.0238099010661983,-0.00412914516318565,-0.00547850116652589,-0.0134535305325815,0.290066488029965
2020-06-19T05:00:00Z,OK,2.02264,4.93702769117723,-0.421404,14.5827,0.262472,,1.30817,287.964,287.713,95.4244,76.8662,2.80488,0.340217,166.474,0.000570231,0.552182,0.128766,0.00569562,0.541811719742832,0.0238201000634477,0.00133357760514275,0.00036562424769477,-0.00522701165668037,0.283146030046417
2020-06-19T05:30:00Z,Flux quality flag 2,-0.146002,3.82073295511314,4.71423,22.4357,,1.51224,2.85492,287.901,287.968,95.5843,73.8791,3.01986,0.340373,178.33,-0.00637042,0.612046,0.153268,0.0111412,0.583099677305074,0.0238412166476637,0.00483117880026329,0.0054013163212662,-0.00303579558819383,0.302843415735046
2020-06-19T06:00:00Z,OK,-4.50614,1.22954649092277,13.8627,33.7122,0.553399,1.80941,3.54722,287.941,288.258,95.5764,74.2024,2.83657,0.316976,177.205,-0.0231949,0.454934,0.118787,0.0204419,0.113377116993344,0.0238657661094076,0.0128324331262058,0.0116054256910736,-0.0223202113985269,0.269018529683607
2020-06-19T06:30:00Z,OK,-9.26097,-4.38460079971199,25.916,66.9245,0.933183,2.10685,4.38631,288.184,288.583,95.5033,76.6156,3.48573,0.386871,192.687,-0.0238491,0.779763,0.19928,0.0199663,0.109841672649661,0.0238920771416008,0.0227616223063252,0.0222163426307949,-0.00850424020714571,0.343629549902645
2020-06-19T07:00:00Z,OK,-9.75962,-6.41265598895217,21.8967,67.0079,0.882056,1.97309,6.80534,288.357,288.606,95.0768,84.8256,3.13019,0.364522,190.226,-0.024088,0.749377,0.148758,0.0188118,0.117070237809537,0.023893896601918,0.0197688180257172,0.0180845945032829,0.0217377395281862,0.303292719882162
2020-06-19T07:30:00Z,OK,-22.3538,-11.4554955980404,73.9172,161.094,2.766,6.98335,15.0389,288.629,288.833,94.5785,95.0554,3.33431,0.462489,181.523,-0.039812,0.994062,0.211109,0.109878,0.141169945958153,0.0239129597938701,0.0651717196812645,0.0455381439183749,0.00459861910263017,0.355216650883296
2020-06-19T08:00:00Z,OK,-22.1272,-21.4806758916315,99.5987,178.954,2.34158,8.82917,16.085,289.054,289.477,93.6674,114.093,3.63687,0.410722,193.028,-0.0765874,1.30839,0.226738,0.209191,0.332117059443994,0.0239663706873059,0.0840910992927863,0.0802238575572402,-0.0192465862383974,0.365818169829424
2020-06-19T08:30:00Z,OK,-25.398,-19.8785545495544,136.722,221.94,1.9811,9.27265,14.9738,289.454,290.136,90.584,174.032,4.41381,0.468674,197.177,-0.070759,1.29049,0.261684,0.26193,0.200802670717871,0.0240217513118395,0.114291635441371,0.109850601627608,-0.0327761998792599,0.399571522637952
2020-06-19T09:00:00Z,OK,-24.8064,-28.7493324306429,159.166,288.362,2.13802,10.1922,20.7746,289.589,290.913,88.259,218.879,4.82182,0.55216,201.611,-0.0503768,1.58492,0.400727,0.259033,0.17366383097989,0.0240848260619101,0.133034261397738,0.135733330903482,0.0299378051355322,0.492437374721931
2020-06-19T09:30:00Z,OK,-30.2012,-27.8023975429493,168.973,280.562,2.46558,10.7673,19.9481,289.997,291.149,84.7441,291.874,4.89536,0.573516,190.925,-0.0477278,1.76655,0.380108,0.240578,0.16017404262091,0.0241065182137663,0.137771280608867,0.135781495511052,-0.00800121472134346,0.478413842521834
2020-06-19T10:00:00Z,OK,-29.5797,-28.5916650588676,164.499,278.706,2.60292,11.5313,23.4501,291.159,291.658,77.8645,455.753,4.80164,0.581939,197.41,-0.044476,2.02322,0.386428,0.259778,0.243022364151739,0.0241467699463538,0.138619981459157,0.128153539504346,0.000848235329774137,0.48480373248864
2020-06-19T10:30:00Z,OK,-29.068,-30.0837445414464,191.538,305.489,2.67711,12.7878,26.672,292.104,292.129,71.744,617.239,5.17495,0.616647,194.482,-0.0435268,2.33552,0.442269,0.312575,0.0870774426431303,0.0241859365333271,0.159621039168935,0.15235187514153,-0.0284370809945427,0.517342531668231
2020-06-19T11:00:00Z,OK,-23.7796,-28.5894480598644,185.133,231.864,2.48542,12.2253,22.2826,293.008,292.465,66.7622,768.076,5.28751,0.644474,201.144,-0.0368544,2.32199,0.444132,0.301516,0.174460847199566,0.0242139128723921,0.149296733337282,0.143703394788832,0.030000181017771,0.515042964571128
2020-06-19T11:30:00Z,OK,-29.7819,-27.0405628748119,211.999,290.058,2.6261,13.2361,26.3391,293.249,292.745,65.0542,819.651,5.38467,0.638749,194.582,-0.0433489,2.19863,0.428665,0.369141,0.192463818263919,0.0242367229319478,0.172650347728464,0.15631766355679,-0.0153098214305323,0.50847035535003
2020-06-19T12:00:00Z,OK,-23.2933,-24.984494123878,152.131,223.511,2.08024,9.86707,19.8361,293.824,293.006,62.9612,900.151,4.54107,0.542764,196.662,-0.0507004,2.47973,0.361296,0.257709,0.207144471349093,0.0242585898824169,0.129213088995128,0.131879938676505,0.00163310567388503,0.464356746614278
2020-06-19T12:30:00Z,OK,-23.6843,-26.6345064386012,148.56,284.025,2.42564,11.5411,25.0596,294.419,293.24,60.4452,997.097,4.71776,0.563905,208.139,-0.0441479,1.84242,0.381813,0.247324,0.192325814409266,0.0242787739974713,0.128527956549384,0.121731066539046,-0.0022184864211788,0.479954854352064
2020-06-19T13:00:00Z,OK,-20.2975,-24.234147301776,110.755,210.701,2.12293,9.69925,20.4978,294.695,293.433,58.9732,1051.87,4.18795,0.434421,228.588,-0.0719879,2.29512,0.388914,0.202416,0.0798146566019897,0.0242932335826522,0.0922181210355027,0.0964525534801356,-0.0164171052773432,0.482030275369376
2020-06-19T13:30:00Z,OK,-19.8566,-20.7655835329716,106.923,205.921,2.00684,9.15537,19.6124,295.287,293.554,57.4096,1132.13,4.1966,0.456858,234.227,-0.0597505,1.80921,0.372807,0.169705,0.121428169764899,0.0243036876114151,0.094665670449985,0.0891212285091387,0.0150575063950358,0.481707574073484
2020-06-19T14:00:00Z,OK,-10.122,-20.4748906195042,91.5896,144.489,1.79203,8.09531,16.663,295.472,293.703,57.037,1154.93,4.07075,0.446661,230.599,-0.0547669,1.61555,0.32417,0.164462,0.260304366883946,0.0243162523910179,0.0766746065130176,0.079561225290562,0.0110188569182027,0.440772780573133
2020-06-19T14:30:00Z,OK,-20.5402,-22.020157528063,120.205,244.353,2.11006,9.99951,19.8267,295.55,293.941,55.1673,1210.93,3.83187,0.415096,224.736,-0.0895605,2.519,0.355212,0.196245,0.0845509646688647,0.0243364242825142,0.105576498335914,0.0958045044973917,0.0123921750407052,0.459883846158428
2020-06-19T15:00:00Z,OK,-17.1975,-21.9743429209558,99.8536,222.276,2.41626,10.6728,20.5847,295.779,294.131,54.3309,1250.81,3.47614,0.474494,231.979,-0.049809,1.84084,0.34791,0.163168,-0.0207248890978621,0.0243511792001525,0.088714607197023,0.082598669330017,-0.0225108788348106,0.458745736330861
2020-06-19T15:30:00Z,OK,-15.9515,-16.3205232220464,68.4291,211.647,1.98884,7.66597,18.14,295.921,294.049,53.2461,1291.58,3.42591,0.322471,229.71,-0.108747,1.45077,0.287263,0.11625,0.28633148105283,0.0243446035317102,0.0640658802030807,0.0554737017348669,0.0204576334323815,0.411858180922706
2020-06-19T16:00:00Z,OK,-10.6539,-13.9616883264184,41.5776,155.876,1.47881,5.38347,14.6772,296.023,294.154,52.7052,1314.6,2.96691,0.336397,231.62,-0.0582044,1.05577,0.226137,0.0599466,0.130864816881711,0.0243527475018799,0.0397953858915963,0.0382369337517272,0.000184417204249445,0.371628729300014
2020-06-19T16:30:00Z,OK,-5.51808,-8.03026198596715,19.4015,107.692,0.864323,2.79462,11.1022,296.496,293.919,51.7335,1380.56,2.61799,0.33215,242.421,-0.0282145,0.887297,0.193377,0.0211743,-0.00691710676875364,0.024333452780565,0.020757201827327,0.0205694189832405,-0.00912385444604257,0.34027556977499
2020-06-19T17:00:00Z,OK,-1.40672,-3.67178968365363,10.4558,83.4993,0.496352,1.81891,7.57873,296.615,293.761,50.6953,1420.4,2.60612,0.285224,242.269,-0.0240132,0.543832,0.163654,0.0137626,0.282398831108941,0.0243206244054894,0.0121041049005929,0.0117389764593362,-0.00533560967419316,0.318410164953529
2020-06-19T17:30:00Z,OK,2.69326,1.21773587683105,1.5401,34.0288,0.302893,0.750528,6.24349,296.319,293.595,50.8939,1389.66,1.7386,0.190025,233.729,-0.0119613,0.351466,0.0841116,0.00385737,0.534074559861835,0.0243068485879182,0.00267580098702599,0.00327907198985618,0.0185274209630136,0.224277637960564
2020-06-19T18:00:00Z,OK,1.06788,3.43673952060471,-2.21132,58.7272,0.421113,1.30235,8.17516,296.376,293.484,51.1933,1385.89,2.60743,0.282805,246.937,0.00521012,0.663214,0.175953,0.00774092,-0.214203042994722,0.0242976502397625,0.00128195188724365,0.000300451637567561,-0.0235968725393228,0.320603921221665
